setup_id,outer_fold,feature_family,train_n,eval_n,numeric_feature_n,embedding_used,pca_components,pca_explained_variance_ratio_sum,selected_candidate_id,selected_params_json,selected_inner_cv_mse,selected_inner_fold_mse_json,mse,mae,spearman,positive_value_average_precision,fit_and_predict_seconds
qwen_after_rule_compact,2,runtime_metadata,1350,337,9,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17452045598665772,"[0.19569293242037689, 0.1401333490180992, 0.1777025937374161, 0.1845921613242545]",0.15119940585392042,0.2339236299138761,0.23531530456325667,0.3520200530393785,4.8629113560018595
qwen_after_rule_compact,2,cheap_plus_metadata,1350,337,17,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.171879677522661,"[0.191061744017761, 0.14010392025560114, 0.17190429478210825, 0.18448612103746445]",0.14143896537805098,0.22088045989717559,0.3015415496394821,0.4594716911222947,5.822415137998178
qwen_after_rule_compact,2,cheap_plus_embedding,1350,337,13,True,32,0.5059122294228785,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.15830380989427092,"[0.1735114828429307, 0.13294904795911375, 0.15353536633466294, 0.17324945249671603]",0.14363549059400976,0.23078901303231922,0.29203315770005506,0.4098531813033489,16.186794590998034
qwen_after_rule_compact,2,all_features,1350,337,17,True,32,0.5063726725155924,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.15984348792756137,"[0.17367619425769584, 0.13515627501726157, 0.15443594594528007, 0.17613774570834664]",0.14511806594684906,0.23080670045065754,0.27396569606450877,0.41533040449129316,16.695143532000657
qwen_after_rule_compact,3,cheap_features,1350,337,13,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1691315377434133,"[0.16827820125343776, 0.18526143753782648, 0.15756075784162313, 0.16543924286115816]",0.14409899714540986,0.217096779913628,0.1889027736694886,0.24097504639657275,5.109486206994916
qwen_after_rule_compact,3,frozen_embedding,1350,337,0,True,32,0.5050948350782172,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17817157990435728,"[0.18059400357880973, 0.19695189450136735, 0.16217604955693324, 0.17297261098697433]",0.13571442222050736,0.22752803517215,0.15632937703241517,0.20482820246723038,15.406661262000853
qwen_after_rule_compact,3,runtime_metadata,1350,337,9,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16689419273006054,"[0.17773585837584172, 0.19131751767807315, 0.14461706273390826, 0.15391268182162568]",0.1447916764633545,0.2259556183454394,0.13629986789296794,0.20687534790295742,5.117326359002618
qwen_after_rule_compact,3,cheap_plus_metadata,1350,337,17,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1627169066524073,"[0.16730736927051698, 0.17852845441314563, 0.14958823707437813, 0.1554515033610048]",0.14254118282993367,0.2166632199512828,0.17145832829026245,0.24831401201584172,5.5775602540015825
qwen_after_rule_compact,3,cheap_plus_embedding,1350,337,13,True,32,0.5050006007298613,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16459457536151903,"[0.17672732740012492, 0.17620695603138542, 0.14564175989852152, 0.15978054085334267]",0.13503662922021345,0.2217618460606645,0.23594388617824477,0.2351842190750132,16.064603813996655
qwen_after_rule_compact,3,all_features,1350,337,17,True,32,0.5051645305841375,2,"{""l2_regularization"": 5.0, ""learning_rate"": 0.05, ""max_iter"": 250, ""max_leaf_nodes"": 31, ""min_samples_leaf"": 20}",0.16570644139635637,"[0.18026185068415093, 0.1766343707930561, 0.15109574655565375, 0.15482290179681332]",0.13638269292091026,0.23108315416230726,0.24933069151435663,0.2612592366291675,18.86109539100289
qwen_after_rule_compact,4,cheap_features,1349,338,13,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1772267649344429,"[0.19978735422762844, 0.17477297622792123, 0.19116356669534307, 0.14319044385900503]",0.18107174529813877,0.2609232123123933,0.21181600146601134,0.3687226606519792,5.27082861999952
qwen_after_rule_compact,4,frozen_embedding,1349,338,0,True,32,0.5034345202752504,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17423511627515212,"[0.20104631989537664, 0.1707740376394491, 0.18176793474114436, 0.14336244308765245]",0.2071851018497231,0.2862633116317527,0.05786453291797236,0.23860380294831424,14.224493344998336
qwen_after_rule_compact,4,runtime_metadata,1349,338,9,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.17073493057322456,"[0.1847880840811193, 0.15466395974991454, 0.18796789667229383, 0.15556747013029248]",0.19462096390633585,0.27466198831789096,0.17982585525300107,0.3032353285362146,4.915577617000963
qwen_after_rule_compact,4,cheap_plus_metadata,1349,338,17,False,0,,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.1704420696288588,"[0.1860688265977558, 0.1684590789067795, 0.18755695593406263, 0.1396893013223034]",0.18790722728083453,0.26480877488434607,0.20747710140833142,0.3772653447047184,5.643034316999547
qwen_after_rule_compact,4,cheap_plus_embedding,1349,338,13,True,32,0.5033638568370246,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.164971717721937,"[0.1909153430106008, 0.1555415086319714, 0.1769707817108832, 0.13648722035058322]",0.19013219914916935,0.2785803299862314,0.22599076595299852,0.3267612101462558,16.180962590005947
qwen_after_rule_compact,4,all_features,1349,338,17,True,32,0.5033355126802336,0,"{""l2_regularization"": 1.0, ""learning_rate"": 0.05, ""max_iter"": 200, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 30}",0.16514909946776168,"[0.1874620415844398, 0.15839980835614498, 0.17473730040861044, 0.14001727509191578]",0.19177723162216587,0.2760345617749451,0.20858218348142724,0.34298787825350846,17.64088803499908
