layer,contrast,seed,stack,policy_kind,target_key,left_risk_gate_pass,left_recall,left_fpr,left_row_fpr_upper95,left_dependency_group_event_upper95,left_outer_acquisition_rate,left_decision_threshold,left_acquisition_threshold,right_risk_gate_pass,right_recall,right_fpr,right_row_fpr_upper95,right_dependency_group_event_upper95,right_outer_acquisition_rate,right_decision_threshold,right_acquisition_threshold,pass_flip,left_pass_right_fail,left_fail_right_pass,delta_recall_left_minus_right,delta_fpr_left_minus_right,delta_row_fpr_upper95_left_minus_right,delta_dependency_group_event_upper95_left_minus_right,delta_outer_acquisition_rate_left_minus_right,delta_decision_threshold_left_minus_right,delta_acquisition_threshold_left_minus_right
retraining_reselection,grouping_at_audited,1729,compact_to_qwen,selective_deployable,0.10,True,0.352112676056338,0.02865329512893983,0.04811762364973175,0.048392148986166235,0.10476190476190476,0.17111799632444089,0.3285924076136564,False,0.36619718309859156,0.05730659025787966,0.08218591616153102,0.08265328077456838,0.11904761904761904,0.16284791279605204,0.33663196964945064,True,True,False,-0.014084507042253558,-0.02865329512893983,-0.03406829251179927,-0.03426113178840214,-0.014285714285714277,0.008270083528388844,-0.008039562035794257
retraining_reselection,grouping_at_audited,1729,compact_to_qwen,selective_deployable,0.25,True,0.4647887323943662,0.025787965616045846,0.04456857254031658,0.044822948705678975,0.25,0.2795045337879927,0.3293275633702171,False,0.5774647887323944,0.04011461318051576,0.06200219374162649,0.06235543281596552,0.29285714285714287,0.16231902442857854,0.33764498412208865,True,True,False,-0.11267605633802819,-0.014326647564469917,-0.017433621201309916,-0.017532484110286545,-0.04285714285714287,0.11718550935941419,-0.00831742075187153
retraining_reselection,grouping_at_audited,1729,compact_to_qwen,selective_deployable,0.50,False,0.6901408450704225,0.03151862464183381,0.05163164376229004,0.05192610743152733,0.5452380952380952,0.2795045337879927,0.3296079314696562,False,0.7323943661971831,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.5738095238095238,0.29525632423635884,0.3379926982078409,False,False,False,-0.04225352112676062,-0.002865329512893984,-0.0034832446475751913,-0.0035029969361804747,-0.02857142857142858,-0.01575179044836611,-0.008384766738184668
retraining_reselection,grouping_at_audited,1729,rule_compact_to_qwen,cheap_only,anchor,False,0.16901408450704225,0.05730659025787966,0.08218591616153102,0.08265328077456838,0.0,0.3965708565732688,,False,0.19718309859154928,0.08595988538681948,0.11478722277063949,0.11543824422626413,0.0,0.3378213005365164,,False,False,False,-0.028169014084507032,-0.02865329512893982,-0.03260130660910847,-0.03278496345169575,0.0,0.058749556036752415,
retraining_reselection,grouping_at_audited,1729,rule_compact_to_qwen,full_information,anchor,False,0.8169014084507042,0.04011461318051576,0.06200219374162649,0.06235543281596552,1.0,0.33769039662076755,,False,0.8169014084507042,0.04011461318051576,0.06200219374162649,0.06235543281596552,1.0,0.41882428615841505,,False,False,False,0.0,0.0,0.0,0.0,0.0,-0.0811338895376475,
retraining_reselection,grouping_at_audited,1729,rule_compact_to_qwen,selective_deployable,0.10,False,0.29577464788732394,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.10238095238095238,0.27145792931453244,0.14151276786606587,False,0.2535211267605634,0.03151862464183381,0.05163164376229004,0.05192610743152733,0.11190476190476191,0.2897301773719691,0.17722918762280637,False,False,False,0.04225352112676056,0.028653295128939826,0.0338639189596318,0.03405550193294324,-0.009523809523809532,-0.018272248057436657,-0.0357164197567405
retraining_reselection,grouping_at_audited,1729,rule_compact_to_qwen,selective_deployable,0.25,True,0.4507042253521127,0.017191977077363897,0.03364884405080613,0.03384114484604091,0.2761904761904762,0.33769039662076755,0.30918590890419967,True,0.4788732394366197,0.02005730659025788,0.037342299667343266,0.03755561071467799,0.2642857142857143,0.18523453031584072,0.3043565002527568,False,False,False,-0.028169014084507005,-0.002865329512893984,-0.003693455616537139,-0.003714465868637079,0.011904761904761918,0.15245586630492683,0.004829408651442879
retraining_reselection,grouping_at_audited,1729,rule_compact_to_qwen,selective_deployable,0.50,True,0.704225352112676,0.02865329512893983,0.04811762364973175,0.048392148986166235,0.5095238095238095,0.33769039662076755,0.38808507165615874,True,0.7323943661971831,0.02865329512893983,0.04811762364973175,0.048392148986166235,0.4785714285714286,0.11381117248467996,0.38591248867832356,False,False,False,-0.028169014084507116,0.0,0.0,0.0,0.030952380952380898,0.22387922413608757,0.00217258297783518
retraining_reselection,grouping_at_audited,2718,rule_to_compact,cheap_only,anchor,False,0.23943661971830985,0.054441260744985676,0.07886263986355725,0.07931123669358123,0.0,0.3695062513541793,,False,0.19718309859154928,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.0,0.3795058082238711,,False,False,False,0.04225352112676056,0.005730659025787968,0.006691505190081146,0.006729321883214526,0.0,-0.009999556869691784,
retraining_reselection,grouping_at_audited,2718,rule_to_compact,full_information,anchor,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,1.0,0.38911897923736544,,False,0.19718309859154928,0.045845272206303724,0.0688005183497085,0.06919223556730196,1.0,0.3859650828757817,,False,False,False,0.0,-0.002865329512893984,-0.003389080659832955,-0.0034082576978846507,0.0,0.0031538963615837523,
retraining_reselection,grouping_at_audited,2718,rule_to_compact,selective_deployable,0.10,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.11428571428571428,0.38911897923736544,0.1709288075489696,False,0.2112676056338028,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.10952380952380952,0.37495706946190765,0.17474808242723716,False,False,False,-0.01408450704225353,-0.005730659025787968,-0.006759696983600558,-0.006797936940949392,0.004761904761904759,0.014161909775457782,-0.0038192748782675534
retraining_reselection,grouping_at_audited,2718,rule_to_compact,selective_deployable,0.25,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.26666666666666666,0.38911897923736544,0.30516613074338617,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.29285714285714287,0.3859650828757817,0.32475866585014157,False,False,False,0.0,0.0,0.0,0.0,-0.02619047619047621,0.0031538963615837523,-0.019592535106755404
retraining_reselection,grouping_at_audited,2718,rule_to_compact,selective_deployable,0.50,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,1.0,0.38911897923736544,0.3810336884622893,False,0.19718309859154928,0.045845272206303724,0.0688005183497085,0.06919223556730196,1.0,0.3859650828757817,0.3880106195243014,False,False,False,0.0,-0.002865329512893984,-0.003389080659832955,-0.0034082576978846507,0.0,0.0031538963615837523,-0.006976931062012082
retraining_reselection,grouping_at_audited,2718,compact_to_qwen,cheap_only,anchor,False,0.028169014084507043,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.17257664187293162,,False,0.028169014084507043,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.0,0.17054963090230207,,False,False,False,0.0,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.0,0.0020270109706295447,
retraining_reselection,grouping_at_audited,2718,compact_to_qwen,full_information,anchor,False,0.8873239436619719,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.28732152722018456,,False,0.8450704225352113,0.05157593123209169,0.07552475092839267,0.07595448844757033,1.0,0.27568485890291916,,False,False,False,0.04225352112676062,0.01146131805157593,0.013267700642141764,0.013342611168108545,0.0,0.011636668317265397,
retraining_reselection,grouping_at_audited,2718,compact_to_qwen,selective_deployable,0.10,False,0.11267605633802817,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.06428571428571428,0.17081450840704718,0.3285912506238693,False,0.22535211267605634,0.08882521489971347,0.1179965939509764,0.11866565196619495,0.07142857142857142,0.16434445310440285,0.33462406862394095,False,False,False,-0.11267605633802817,-0.02578796561604585,-0.029204142380441972,-0.02936855235051608,-0.007142857142857145,0.006470055302644329,-0.00603281800007166
retraining_reselection,grouping_at_audited,2718,compact_to_qwen,selective_deployable,0.25,False,0.30985915492957744,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.22380952380952382,0.17021184164013634,0.3297407380023889,False,0.352112676056338,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.2619047619047619,0.16382877499133006,0.33616131528780147,False,False,False,-0.04225352112676056,0.005730659025787961,0.006840641397472258,0.0068793793181656515,-0.0380952380952381,0.006383066648806279,-0.006420577285412565
retraining_reselection,grouping_at_audited,2718,compact_to_qwen,selective_deployable,0.50,False,0.5633802816901409,0.04011461318051576,0.06200219374162649,0.06235543281596552,0.4857142857142857,0.28742943505505353,0.33006531031031405,False,0.647887323943662,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.5404761904761904,0.2756259466132233,0.3365116957227831,False,False,False,-0.08450704225352113,-0.008595988538681945,-0.010168940931849613,-0.010226481994401182,-0.054761904761904734,0.011803488441830212,-0.006446385412469058
retraining_reselection,grouping_at_audited,2718,rule_compact_to_qwen,cheap_only,anchor,False,0.19718309859154928,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.38911897923736544,,False,0.19718309859154928,0.045845272206303724,0.0688005183497085,0.06919223556730196,0.0,0.3859650828757817,,False,False,False,0.0,-0.002865329512893984,-0.003389080659832955,-0.0034082576978846507,0.0,0.0031538963615837523,
retraining_reselection,grouping_at_audited,2718,rule_compact_to_qwen,full_information,anchor,False,0.8873239436619719,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.22624440888259134,,False,0.8028169014084507,0.05157593123209169,0.07552475092839267,0.07595448844757033,1.0,0.2721117503089333,,False,False,False,0.08450704225352113,0.01146131805157593,0.013267700642141764,0.013342611168108545,0.0,-0.04586734142634197,
retraining_reselection,grouping_at_audited,2718,rule_compact_to_qwen,selective_deployable,0.10,False,0.2535211267605634,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.10952380952380952,0.28956369191481435,0.1683750909278129,False,0.3380281690140845,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.11428571428571428,0.258951808930279,0.1742654091151451,False,False,False,-0.08450704225352113,-0.005730659025787961,-0.006840641397472258,-0.0068793793181656515,-0.004761904761904759,0.03061188298453532,-0.005890318187332211
retraining_reselection,grouping_at_audited,2718,rule_compact_to_qwen,selective_deployable,0.25,True,0.43661971830985913,0.022922636103151862,0.04097911629748258,0.041213101177030344,0.26904761904761904,0.19329737264682714,0.30199516041888225,False,0.43661971830985913,0.03151862464183381,0.05163164376229004,0.05192610743152733,0.28809523809523807,0.1764600816605049,0.3206944522825993,True,True,False,0.0,-0.008595988538681949,-0.010652527464807458,-0.010713006254496983,-0.019047619047619035,0.01683729098632225,-0.01869929186371705
retraining_reselection,grouping_at_audited,2718,rule_compact_to_qwen,selective_deployable,0.50,False,0.6901408450704225,0.07163323782234957,0.09861396086651453,0.09917397283798585,0.5452380952380952,0.11581363698601743,0.3840805752194727,False,0.6901408450704225,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.5476190476190477,0.10797765896688147,0.3919419363625238,False,False,False,0.0,0.01146131805157593,0.013118398144592688,0.013192363473515281,-0.0023809523809524835,0.007835978019135964,-0.007861361143051082
retraining_reselection,grouping_at_audited,3141,rule_to_compact,cheap_only,anchor,False,0.2112676056338028,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.0,0.31859274401102466,,False,0.18309859154929578,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.0,0.352681281689746,,False,False,False,0.028169014084507032,0.014326647564469913,0.017056246263610873,0.0171528104426589,0.0,-0.03408853767872133,
retraining_reselection,grouping_at_audited,3141,rule_to_compact,full_information,anchor,False,0.22535211267605634,0.04297994269340974,0.06541143768987555,0.06578397786941731,1.0,0.31375757540516397,,False,0.19718309859154928,0.034383954154727794,0.05511488840986523,0.0554291043677078,1.0,0.35261694302231894,,False,False,False,0.02816901408450706,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.0,-0.03885936761715497,
retraining_reselection,grouping_at_audited,3141,rule_to_compact,selective_deployable,0.10,False,0.2112676056338028,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.10476190476190476,0.31375757540516397,0.21149677549834062,False,0.18309859154929578,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.09047619047619047,0.35261694302231894,0.19761329330361338,False,False,False,0.028169014084507032,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.01428571428571429,-0.03885936761715497,0.013883482194727237
retraining_reselection,grouping_at_audited,3141,rule_to_compact,selective_deployable,0.25,False,0.22535211267605634,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.3142857142857143,0.31375757540516397,0.33026216943454145,False,0.19718309859154928,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.3142857142857143,0.35261694302231894,0.33707179434886725,False,False,False,0.02816901408450706,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.0,-0.03885936761715497,-0.006809624914325796
retraining_reselection,grouping_at_audited,3141,rule_to_compact,selective_deployable,0.50,False,0.22535211267605634,0.04297994269340974,0.06541143768987555,0.06578397786941731,1.0,0.31375757540516397,0.3776612008733605,False,0.19718309859154928,0.034383954154727794,0.05511488840986523,0.0554291043677078,1.0,0.35261694302231894,0.3863127680665617,False,False,False,0.02816901408450706,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.0,-0.03885936761715497,-0.008651567193201148
retraining_reselection,grouping_at_audited,3141,compact_to_qwen,cheap_only,anchor,False,0.09859154929577464,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.0,0.17301786246625472,,False,0.09859154929577464,0.04871060171919771,0.0721711346734761,0.0725819148103667,0.0,0.16809724780990762,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.004920614656347105,
retraining_reselection,grouping_at_audited,3141,compact_to_qwen,full_information,anchor,False,0.8873239436619719,0.05730659025787966,0.08218591616153102,0.08265328077456838,1.0,0.2765455639984821,,False,0.8169014084507042,0.06017191977077364,0.08549556272192184,0.08598160936447057,1.0,0.2833420745401061,,False,False,False,0.07042253521126762,-0.002865329512893977,-0.0033096465603908165,-0.003328328589902188,0.0,-0.006796510541624001,
retraining_reselection,grouping_at_audited,3141,compact_to_qwen,selective_deployable,0.10,False,0.2676056338028169,0.0659025787965616,0.0920773606800653,0.09260053407755514,0.14047619047619048,0.17079128220242612,0.32892907487521394,False,0.22535211267605634,0.05730659025787966,0.08218591616153102,0.08265328077456838,0.09285714285714286,0.16581372008162673,0.3336377522061771,False,False,False,0.042253521126760535,0.008595988538681938,0.009891444518534284,0.009947253302986764,0.047619047619047616,0.004977562120799389,-0.00470867733096314
retraining_reselection,grouping_at_audited,3141,compact_to_qwen,selective_deployable,0.25,False,0.4084507042253521,0.07449856733524356,0.10186684887996843,0.10244518112436252,0.3142857142857143,0.17041785358026065,0.32953859719077405,False,0.39436619718309857,0.07449856733524356,0.10186684887996843,0.10244518112436252,0.3142857142857143,0.16525231655072384,0.33471136554032194,False,False,False,0.014084507042253558,0.0,0.0,0.0,0.0,0.005165537029536815,-0.005172768349547885
retraining_reselection,grouping_at_audited,3141,compact_to_qwen,selective_deployable,0.50,False,0.6901408450704225,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.5738095238095238,0.2671839167763386,0.32980808177597054,False,0.676056338028169,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.5619047619047619,0.28314937513330835,0.3349526108044151,False,False,False,0.014084507042253502,0.002865329512893984,0.0032968888486125947,0.0033154902512083084,0.011904761904761862,-0.01596545835696972,-0.005144529028444533
retraining_reselection,grouping_at_audited,3141,rule_compact_to_qwen,cheap_only,anchor,False,0.22535211267605634,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.31375757540516397,,False,0.19718309859154928,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.0,0.35261694302231894,,False,False,False,0.02816901408450706,0.008595988538681945,0.010296549280010316,0.010354873501709508,0.0,-0.03885936761715497,
retraining_reselection,grouping_at_audited,3141,rule_compact_to_qwen,full_information,anchor,False,0.8732394366197183,0.07163323782234957,0.09861396086651453,0.09917397283798585,1.0,0.24562522790539168,,False,0.8450704225352113,0.06017191977077364,0.08549556272192184,0.08598160936447057,1.0,0.27701973736419094,,False,False,False,0.028169014084507005,0.01146131805157593,0.013118398144592688,0.013192363473515281,0.0,-0.03139450945879926,
retraining_reselection,grouping_at_audited,3141,rule_compact_to_qwen,selective_deployable,0.10,False,0.36619718309859156,0.06876790830945559,0.09535098763963369,0.09589261444550476,0.11666666666666667,0.2305590513456494,0.21675984340256177,False,0.352112676056338,0.07449856733524356,0.10186684887996843,0.10244518112436252,0.09285714285714286,0.23572296266471832,0.2001596037063782,False,False,False,0.014084507042253558,-0.005730659025787968,-0.006515861240334736,-0.0065525666788577575,0.023809523809523808,-0.0051639113190689034,0.016600239696183572
retraining_reselection,grouping_at_audited,3141,rule_compact_to_qwen,selective_deployable,0.25,False,0.5352112676056338,0.05730659025787966,0.08218591616153102,0.08265328077456838,0.31666666666666665,0.15787228025854516,0.33113119648735023,False,0.5070422535211268,0.054441260744985676,0.07886263986355725,0.07931123669358123,0.30714285714285716,0.15334239158163188,0.32872488039302017,False,False,False,0.028169014084507005,0.002865329512893984,0.0033232762979737707,0.00334204408098715,0.00952380952380949,0.004529888676913285,0.002406316094330063
retraining_reselection,grouping_at_audited,3141,rule_compact_to_qwen,selective_deployable,0.50,False,0.6901408450704225,0.07449856733524356,0.10186684887996843,0.10244518112436252,0.5285714285714286,0.1192466289728455,0.3806739002962631,False,0.6619718309859155,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.49523809523809526,0.11132035292764508,0.38853595567306104,False,False,False,0.028169014084507005,0.011461318051575936,0.013074397309433994,0.013148081508683643,0.033333333333333326,0.007926276045200423,-0.00786205537679796
retraining_reselection,grouping_at_audited,5772,rule_to_compact,cheap_only,anchor,False,0.14084507042253522,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.0,0.35007271945777474,,False,0.19718309859154928,0.07163323782234957,0.09861396086651453,0.09917397283798585,0.0,0.318091825412164,,False,False,False,-0.056338028169014065,-0.01146131805157593,-0.013118398144592688,-0.013192363473515281,0.0,0.03198089404561072,
retraining_reselection,grouping_at_audited,5772,rule_to_compact,full_information,anchor,False,0.15492957746478872,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.3484584054762616,,False,0.16901408450704225,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.3431685897955689,,False,False,False,-0.01408450704225353,0.0,0.0,0.0,0.0,0.0052898156806927,
retraining_reselection,grouping_at_audited,5772,rule_to_compact,selective_deployable,0.10,False,0.14084507042253522,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.09761904761904762,0.3484584054762616,0.18623073199036283,False,0.15492957746478872,0.06876790830945559,0.09535098763963369,0.09589261444550476,0.10714285714285714,0.3225626536313417,0.2025008426663059,False,False,False,-0.014084507042253502,-0.008595988538681952,-0.009855424917711852,-0.009911005081034194,-0.009523809523809518,0.025895751844919934,-0.016270110675943084
retraining_reselection,grouping_at_audited,5772,rule_to_compact,selective_deployable,0.25,False,0.14084507042253522,0.06017191977077364,0.08549556272192184,0.08598160936447057,0.21428571428571427,0.3484584054762616,0.2950253689950206,False,0.16901408450704225,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.24285714285714285,0.3431685897955689,0.3202884140762562,False,False,False,-0.028169014084507032,-0.002865329512893984,-0.0032968888486125947,-0.0033154902512083084,-0.02857142857142858,0.0052898156806927,-0.025263045081235613
retraining_reselection,grouping_at_audited,5772,rule_to_compact,selective_deployable,0.50,False,0.15492957746478872,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.3484584054762616,0.3813789907467579,False,0.16901408450704225,0.06303724928366762,0.08879245157053443,0.08929709961567887,1.0,0.3431685897955689,0.3913225370978913,False,False,False,-0.01408450704225353,0.0,0.0,0.0,0.0,0.0052898156806927,-0.00994354635113337
retraining_reselection,grouping_at_audited,5772,compact_to_qwen,cheap_only,anchor,False,0.15492957746478872,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.17205116851988933,,False,0.15492957746478872,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.1674285062672326,,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0046226622526567285,
retraining_reselection,grouping_at_audited,5772,compact_to_qwen,full_information,anchor,False,0.9014084507042254,0.045845272206303724,0.0688005183497085,0.06919223556730196,1.0,0.2768937170364876,,False,0.9014084507042254,0.04297994269340974,0.06541143768987555,0.06578397786941731,1.0,0.2751495073304891,,False,False,False,0.0,0.002865329512893984,0.003389080659832955,0.0034082576978846507,0.0,0.0017442097059984785,
retraining_reselection,grouping_at_audited,5772,compact_to_qwen,selective_deployable,0.10,False,0.28169014084507044,0.045845272206303724,0.0688005183497085,0.06919223556730196,0.08571428571428572,0.171112469007096,0.3285468519252026,False,0.22535211267605634,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.08571428571428572,0.16643551781702914,0.33328591592335055,False,False,False,0.05633802816901409,0.008595988538681945,0.010229722057305213,0.010287637016050302,0.0,0.004676951190066864,-0.004739063998147941
retraining_reselection,grouping_at_audited,5772,compact_to_qwen,selective_deployable,0.25,False,0.4788732394366197,0.05157593123209169,0.07552475092839267,0.07595448844757033,0.23809523809523808,0.17071194868529532,0.3292559853583603,True,0.4647887323943662,0.02865329512893983,0.04811762364973175,0.048392148986166235,0.2261904761904762,0.16594334324914597,0.3340366895634802,True,False,True,0.014084507042253502,0.022922636103151862,0.027407127278660917,0.027562339461404094,0.01190476190476189,0.004768605436149348,-0.00478070420511989
retraining_reselection,grouping_at_audited,5772,compact_to_qwen,selective_deployable,0.50,False,0.7323943661971831,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.5190476190476191,0.17051086264197385,0.3294881978976254,False,0.7464788732394366,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.5285714285714286,0.27514304791189703,0.3343199983097556,False,False,False,-0.014084507042253502,0.0,0.0,0.0,-0.00952380952380949,-0.10463218526992318,-0.004831800412130216
retraining_reselection,grouping_at_audited,5772,rule_compact_to_qwen,cheap_only,anchor,False,0.15492957746478872,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.0,0.3484584054762616,,False,0.16901408450704225,0.06303724928366762,0.08879245157053443,0.08929709961567887,0.0,0.3431685897955689,,False,False,False,-0.01408450704225353,0.0,0.0,0.0,0.0,0.0052898156806927,
retraining_reselection,grouping_at_audited,5772,rule_compact_to_qwen,full_information,anchor,False,0.9154929577464789,0.04871060171919771,0.0721711346734761,0.0725819148103667,1.0,0.22535654780052597,,False,0.9014084507042254,0.03724928366762178,0.05857079629240329,0.05890459855125166,1.0,0.22906016273714047,,False,False,False,0.014084507042253502,0.01146131805157593,0.013600338381072816,0.013677316259115044,0.0,-0.003703614936614502,
retraining_reselection,grouping_at_audited,5772,rule_compact_to_qwen,selective_deployable,0.10,False,0.28169014084507044,0.045845272206303724,0.0688005183497085,0.06919223556730196,0.09523809523809523,0.2586419513235291,0.18691264964199233,False,0.2676056338028169,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.11190476190476191,0.2557414015506896,0.20044028371862216,False,False,False,0.014084507042253558,0.01146131805157593,0.01368562993984327,0.013763131199594159,-0.016666666666666677,0.002900549772839489,-0.013527634076629824
retraining_reselection,grouping_at_audited,5772,rule_compact_to_qwen,selective_deployable,0.25,False,0.4647887323943662,0.045845272206303724,0.0688005183497085,0.06919223556730196,0.21666666666666667,0.18469627634126562,0.29223505348506307,True,0.4507042253521127,0.014326647564469915,0.029885886041099187,0.03005676556796143,0.24285714285714285,0.3199479720198775,0.31787349470774473,True,False,True,0.014084507042253502,0.03151862464183381,0.038914632308609316,0.03913546999934053,-0.02619047619047618,-0.1352516956786119,-0.025638441222681663
retraining_reselection,grouping_at_audited,5772,rule_compact_to_qwen,selective_deployable,0.50,False,0.7323943661971831,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.5404761904761904,0.22061098902309798,0.38367953406368316,False,0.704225352112676,0.034383954154727794,0.05511488840986523,0.0554291043677078,0.5285714285714286,0.22906016273714047,0.39301788538486515,False,False,False,0.028169014084507116,0.002865329512893984,0.0034559078825380576,0.0034754941835438563,0.011904761904761862,-0.008449173714042496,-0.009338351321181992
retraining_reselection,grouping_at_audited,8111,rule_to_compact,cheap_only,anchor,False,0.16901408450704225,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.0,0.39587903519155887,,False,0.19718309859154928,0.05157593123209169,0.07552475092839267,0.07595448844757033,0.0,0.33924470001597506,,False,False,False,-0.028169014084507032,-0.008595988538681952,-0.010113313238517121,-0.01017051057815302,0.0,0.056634335175583805,
retraining_reselection,grouping_at_audited,8111,rule_to_compact,full_information,anchor,False,0.16901408450704225,0.04871060171919771,0.0721711346734761,0.0725819148103667,1.0,0.3913336496087054,,False,0.19718309859154928,0.05730659025787966,0.08218591616153102,0.08265328077456838,1.0,0.33284660228749724,,False,False,False,-0.028169014084507032,-0.008595988538681952,-0.010014781488054916,-0.010071365964201676,0.0,0.058487047321208185,
retraining_reselection,grouping_at_audited,8111,rule_to_compact,selective_deployable,0.10,False,0.16901408450704225,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.08333333333333333,0.3913336496087054,0.1600221336767228,False,0.19718309859154928,0.05157593123209169,0.07552475092839267,0.07595448844757033,0.08333333333333333,0.33284660228749724,0.18817507029677227,False,False,False,-0.028169014084507032,-0.008595988538681952,-0.010113313238517121,-0.01017051057815302,0.0,0.058487047321208185,-0.028152936620049474
retraining_reselection,grouping_at_audited,8111,rule_to_compact,selective_deployable,0.25,False,0.16901408450704225,0.04297994269340974,0.06541143768987555,0.06578397786941731,0.19285714285714287,0.3913336496087054,0.29259490572471225,False,0.19718309859154928,0.05157593123209169,0.07552475092839267,0.07595448844757033,0.20476190476190476,0.33284660228749724,0.3158765877876971,False,False,False,-0.028169014084507032,-0.008595988538681952,-0.010113313238517121,-0.01017051057815302,-0.01190476190476189,0.058487047321208185,-0.023281682062984865
retraining_reselection,grouping_at_audited,8111,rule_to_compact,selective_deployable,0.50,False,0.16901408450704225,0.04871060171919771,0.0721711346734761,0.0725819148103667,1.0,0.3913336496087054,0.3866413033874102,False,0.19718309859154928,0.05730659025787966,0.08218591616153102,0.08265328077456838,1.0,0.33284660228749724,0.39098167707443626,False,False,False,-0.028169014084507032,-0.008595988538681952,-0.010014781488054916,-0.010071365964201676,0.0,0.058487047321208185,-0.004340373687026056
retraining_reselection,grouping_at_audited,8111,compact_to_qwen,cheap_only,anchor,False,0.07042253521126761,0.03724928366762178,0.05857079629240329,0.05890459855125166,0.0,0.17471261045924907,,False,0.11267605633802817,0.05730659025787966,0.08218591616153102,0.08265328077456838,0.0,0.1657036155583334,,False,False,False,-0.04225352112676056,-0.02005730659025788,-0.023615119869127732,-0.02374868222331672,0.0,0.009008994900915668,
retraining_reselection,grouping_at_audited,8111,compact_to_qwen,full_information,anchor,False,0.8028169014084507,0.06017191977077364,0.08549556272192184,0.08598160936447057,1.0,0.27197425133753883,,False,0.8873239436619719,0.0659025787965616,0.0920773606800653,0.09260053407755514,1.0,0.2653214448768806,,False,False,False,-0.08450704225352113,-0.005730659025787961,-0.006581797958143468,-0.006618924713084576,0.0,0.006652806460658245,
retraining_reselection,grouping_at_audited,8111,compact_to_qwen,selective_deployable,0.10,False,0.18309859154929578,0.07736389684813753,0.10511016803183339,0.10570675870055461,0.08333333333333333,0.17029500972623002,0.32860404208874744,False,0.16901408450704225,0.054441260744985676,0.07886263986355725,0.07931123669358123,0.10476190476190476,0.16430742317934705,0.3352250266206068,False,False,False,0.01408450704225353,0.02292263610315186,0.026247528168276135,0.026395522006973385,-0.021428571428571436,0.0059875865468829725,-0.006620984531859386
