layer,factor_label_condition,factor_grouping_condition,measurement_label_condition,measurement_grouping_condition,seed,stack,policy_kind,target_key,target_rate,policy_source,outer_rows_source,n,positive_n,negative_n,tp,fn,fp,tn,recall,fpr,precision,row_fpr_upper95,negative_dependency_groups,failed_dependency_groups,dependency_group_event_rate,dependency_group_event_upper95,risk_gate_pass,train_n,selection_n,outer_n,training_label_column,training_group_column,acquisition_threshold,decision_threshold,selection_acquisition_rate,outer_acquisition_rate,selection_recall,selection_fpr
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,70,350,14,56,5,345,0.2,0.0142857142857142,0.7368421052631579,0.0298011727950201,347,5,0.0144092219020172,0.0300567655679614,True,,421.0,420.0,,,0.1626059501184766,0.3201815731928547,0.1021377672209026,0.1,0.2394366197183098,0.04
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,70,350,27,43,13,337,0.3857142857142857,0.0371428571428571,0.675,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,0.2918239150197204,0.1924452927666793,0.2517814726840855,0.2571428571428571,0.4929577464788732,0.0371428571428571
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,70,350,36,34,10,340,0.5142857142857142,0.0285714285714285,0.782608695652174,0.047981525580851,347,10,0.0288184438040345,0.0483921489861662,True,,421.0,420.0,,,0.3870768310164192,0.2309631041499236,0.501187648456057,0.5119047619047619,0.7605633802816901,0.0285714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_to_compact,cheap_only,anchor,,,,421,71,350,11,60,19,331,0.1549295774647887,0.0542857142857142,0.3666666666666666,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,421.0,,,,0.3539706002868248,0.0,0.0,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_to_compact,full_information,anchor,,,,421,71,350,12,59,21,329,0.1690140845070422,0.06,0.3636363636363636,0.0852545937243758,347,21,0.0605187319884726,0.0859816093644705,False,,421.0,421.0,,,,0.348911813188008,1.0,1.0,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_to_compact,selective_deployable,0.10,0.1,,,421,71,350,11,60,19,331,0.1549295774647887,0.0542857142857142,0.3666666666666666,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,421.0,,,0.1865818520832044,0.348911813188008,0.1045130641330166,0.0902612826603325,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_to_compact,selective_deployable,0.25,0.25,,,421,71,350,12,59,20,330,0.1690140845070422,0.0571428571428571,0.375,0.0819542098114502,347,20,0.0576368876080691,0.0826532807745683,False,,421.0,421.0,,,0.3148139175089683,0.348911813188008,0.2612826603325415,0.2731591448931116,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_to_compact,selective_deployable,0.50,0.5,,,421,71,350,12,59,21,329,0.1690140845070422,0.06,0.3636363636363636,0.0852545937243758,347,21,0.0605187319884726,0.0859816093644705,False,,421.0,421.0,,,0.3796161204198131,0.348911813188008,1.0,1.0,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,compact_to_qwen,cheap_only,anchor,,,,421,71,350,14,57,16,334,0.1971830985915492,0.0457142857142857,0.4666666666666667,0.0686063179553179,347,16,0.0461095100864553,0.0691922355673019,False,,421.0,421.0,,,,0.1701190061193156,0.0,0.0,0.0845070422535211,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,compact_to_qwen,full_information,anchor,,,,421,71,350,60,11,23,327,0.8450704225352113,0.0657142857142857,0.7228915662650602,0.0918179839251865,347,23,0.0662824207492795,0.0926005340775551,False,,421.0,421.0,,,,0.2653979133733014,1.0,1.0,0.8732394366197183,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,compact_to_qwen,selective_deployable,0.10,0.1,,,421,71,350,22,49,17,333,0.3098591549295774,0.0485714285714285,0.5641025641025641,0.0719674829531914,347,17,0.0489913544668587,0.0725819148103667,False,,421.0,421.0,,,0.3307570962077484,0.1688000392661567,0.1021377672209026,0.0973871733966745,0.2112676056338028,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,compact_to_qwen,selective_deployable,0.25,0.25,,,421,71,350,35,36,28,322,0.4929577464788732,0.08,0.5555555555555556,0.1080395872808542,347,28,0.0806916426512968,0.1089591790172503,False,,421.0,421.0,,,0.3317128779797529,0.1682219203944449,0.2517814726840855,0.2470308788598574,0.3943661971830985,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,compact_to_qwen,selective_deployable,0.50,0.5,,,421,71,350,48,23,23,327,0.676056338028169,0.0657142857142857,0.676056338028169,0.0918179839251865,347,23,0.0662824207492795,0.0926005340775551,False,,421.0,421.0,,,0.3320640326779116,0.265414314971004,0.501187648456057,0.5558194774346793,0.6901408450704225,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_compact_to_qwen,cheap_only,anchor,,,,421,71,350,12,59,21,329,0.1690140845070422,0.06,0.3636363636363636,0.0852545937243758,347,21,0.0605187319884726,0.0859816093644705,False,,421.0,421.0,,,,0.348911813188008,0.0,0.0,0.2394366197183098,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_compact_to_qwen,full_information,anchor,,,,421,71,350,61,10,23,327,0.8591549295774648,0.0657142857142857,0.7261904761904762,0.0918179839251865,347,23,0.0662824207492795,0.0926005340775551,False,,421.0,421.0,,,,0.2341432690918176,1.0,1.0,0.8732394366197183,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,421,71,350,22,49,18,332,0.3098591549295774,0.0514285714285714,0.55,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,421.0,,,0.1879346758299932,0.2514210922410698,0.1021377672209026,0.0950118764845605,0.352112676056338,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,421,71,350,35,36,19,331,0.4929577464788732,0.0542857142857142,0.6481481481481481,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,421.0,,,0.3160998654080753,0.1661455191695394,0.2517814726840855,0.2684085510688836,0.4929577464788732,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,2718,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,421,71,350,47,24,25,325,0.6619718309859155,0.0714285714285714,0.6527777777777778,0.0983363190817036,347,25,0.0720461095100864,0.0991739728379858,False,,421.0,421.0,,,0.3828128708626107,0.1167833661006428,0.501187648456057,0.4869358669833729,0.647887323943662,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_to_compact,cheap_only,anchor,,,,421,71,350,13,58,19,331,0.1830985915492957,0.0542857142857142,0.40625,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,421.0,,,,0.3246572676332325,0.0,0.0,0.2394366197183098,0.04
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_to_compact,full_information,anchor,,,,421,71,350,12,59,18,332,0.1690140845070422,0.0514285714285714,0.4,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,421.0,,,,0.3365171326925291,1.0,1.0,0.2394366197183098,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_to_compact,selective_deployable,0.10,0.1,,,421,71,350,15,56,23,327,0.2112676056338028,0.0657142857142857,0.3947368421052631,0.0918179839251865,347,23,0.0662824207492795,0.0926005340775551,False,,421.0,421.0,,,0.2273970086059956,0.3012381813414551,0.1068883610451306,0.1140142517814726,0.2535211267605634,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_to_compact,selective_deployable,0.25,0.25,,,421,71,350,16,55,23,327,0.2253521126760563,0.0657142857142857,0.4102564102564102,0.0918179839251865,347,23,0.0662824207492795,0.0926005340775551,False,,421.0,421.0,,,0.3087366774439137,0.3012381813414551,0.2565320665083135,0.2375296912114014,0.2535211267605634,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_to_compact,selective_deployable,0.50,0.5,,,421,71,350,12,59,18,332,0.1690140845070422,0.0514285714285714,0.4,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,421.0,,,0.3757135483820764,0.3365171326925291,1.0,1.0,0.2394366197183098,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,compact_to_qwen,cheap_only,anchor,,,,421,71,350,9,62,18,332,0.1267605633802817,0.0514285714285714,0.3333333333333333,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,421.0,,,,0.1745420006694583,0.0,0.0,0.0985915492957746,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,compact_to_qwen,full_information,anchor,,,,421,71,350,54,17,12,338,0.7605633802816901,0.0342857142857142,0.8181818181818182,0.0549591124020735,347,12,0.0345821325648415,0.0554291043677078,False,,421.0,421.0,,,,0.8049811885035755,1.0,1.0,0.8169014084507042,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,compact_to_qwen,selective_deployable,0.10,0.1,,,421,71,350,15,56,9,341,0.2112676056338028,0.0257142857142857,0.625,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,421.0,,,0.3282174171467496,0.1713431111377095,0.1021377672209026,0.0973871733966745,0.1971830985915492,0.0228571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,compact_to_qwen,selective_deployable,0.25,0.25,,,421,71,350,25,46,5,345,0.352112676056338,0.0142857142857142,0.8333333333333334,0.0298011727950201,347,5,0.0144092219020172,0.0300567655679614,True,,421.0,421.0,,,0.3296778507044991,0.8053056154239157,0.2517814726840855,0.2375296912114014,0.3098591549295774,0.0257142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,compact_to_qwen,selective_deployable,0.50,0.5,,,421,71,350,41,30,9,341,0.5774647887323944,0.0257142857142857,0.82,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,421.0,,,0.3301369710321273,0.805128244575364,0.501187648456057,0.4631828978622327,0.5633802816901409,0.0342857142857142
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_compact_to_qwen,cheap_only,anchor,,,,421,71,350,12,59,18,332,0.1690140845070422,0.0514285714285714,0.4,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,421.0,,,,0.3365171326925291,0.0,0.0,0.2394366197183098,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_compact_to_qwen,full_information,anchor,,,,421,71,350,56,15,15,335,0.7887323943661971,0.0428571428571428,0.7887323943661971,0.0652267451569932,347,15,0.0432276657060518,0.0657839778694173,False,,421.0,421.0,,,,0.2916653680214503,1.0,1.0,0.8450704225352113,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,421,71,350,24,47,17,333,0.3380281690140845,0.0485714285714285,0.5853658536585366,0.0719674829531914,347,17,0.0489913544668587,0.0725819148103667,False,,421.0,421.0,,,0.2007152949716094,0.2467202793681891,0.1021377672209026,0.1092636579572446,0.3661971830985915,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,421,71,350,29,42,7,343,0.4084507042253521,0.02,0.8055555555555556,0.0372365501937572,347,7,0.0201729106628242,0.0375556107146779,True,,421.0,421.0,,,0.299249613962971,0.1984916413542465,0.2517814726840855,0.2470308788598574,0.4507042253521127,0.0314285714285714
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,3141,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,421,71,350,45,26,12,338,0.6338028169014085,0.0342857142857142,0.7894736842105263,0.0549591124020735,347,12,0.0345821325648415,0.0554291043677078,False,,421.0,421.0,,,0.3776559158272788,0.2594437842217686,0.501187648456057,0.498812351543943,0.6338028169014085,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_to_compact,cheap_only,anchor,,,,420,70,350,14,56,18,332,0.2,0.0514285714285714,0.4375,0.075311700164249,347,18,0.0518731988472622,0.0759544884475703,False,,421.0,420.0,,,,0.3841905255936983,0.0,0.0,0.1408450704225352,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_to_compact,full_information,anchor,,,,420,70,350,16,54,19,331,0.2285714285714285,0.0542857142857142,0.4571428571428571,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,420.0,,,,0.3697971331917755,1.0,1.0,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_to_compact,selective_deployable,0.10,0.1,,,420,70,350,16,54,19,331,0.2285714285714285,0.0542857142857142,0.4571428571428571,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,420.0,,,0.2036838517632658,0.3697971331917755,0.1021377672209026,0.1261904761904762,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_to_compact,selective_deployable,0.25,0.25,,,420,70,350,16,54,19,331,0.2285714285714285,0.0542857142857142,0.4571428571428571,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,420.0,,,0.3140056299393928,0.3697971331917755,0.2565320665083135,0.2833333333333333,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_to_compact,selective_deployable,0.50,0.5,,,420,70,350,16,54,19,331,0.2285714285714285,0.0542857142857142,0.4571428571428571,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,420.0,,,0.383518469081969,0.3697971331917755,1.0,1.0,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,compact_to_qwen,cheap_only,anchor,,,,420,70,350,9,61,20,330,0.1285714285714285,0.0571428571428571,0.3103448275862069,0.0819542098114502,347,20,0.0576368876080691,0.0826532807745683,False,,421.0,420.0,,,,0.1732167141435388,0.0,0.0,0.1690140845070422,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,compact_to_qwen,full_information,anchor,,,,420,70,350,49,21,15,335,0.7,0.0428571428571428,0.765625,0.0652267451569932,347,15,0.0432276657060518,0.0657839778694173,False,,421.0,420.0,,,,0.2680231071292853,1.0,1.0,0.8873239436619719,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,compact_to_qwen,selective_deployable,0.10,0.1,,,420,70,350,18,52,16,334,0.2571428571428571,0.0457142857142857,0.5294117647058824,0.0686063179553179,347,16,0.0461095100864553,0.0691922355673019,False,,421.0,420.0,,,0.3276364291552514,0.1720692907870819,0.1021377672209026,0.1166666666666666,0.3098591549295774,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,compact_to_qwen,selective_deployable,0.25,0.25,,,420,70,350,31,39,20,330,0.4428571428571428,0.0571428571428571,0.6078431372549019,0.0819542098114502,347,20,0.0576368876080691,0.0826532807745683,False,,421.0,420.0,,,0.3282763991117106,0.1716868455092394,0.2517814726840855,0.2738095238095238,0.5352112676056338,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,compact_to_qwen,selective_deployable,0.50,0.5,,,420,70,350,45,25,15,335,0.6428571428571429,0.0428571428571428,0.75,0.0652267451569932,347,15,0.0432276657060518,0.0657839778694173,False,,421.0,420.0,,,0.3284662582432502,0.2678208289528729,0.501187648456057,0.5285714285714286,0.7183098591549296,0.0342857142857142
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_compact_to_qwen,cheap_only,anchor,,,,420,70,350,16,54,19,331,0.2285714285714285,0.0542857142857142,0.4571428571428571,0.0786402386372628,347,19,0.0547550432276657,0.0793112366935812,False,,421.0,420.0,,,,0.3697971331917755,0.0,0.0,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_compact_to_qwen,full_information,anchor,,,,420,70,350,52,18,17,333,0.7428571428571429,0.0485714285714285,0.7536231884057971,0.0719674829531914,347,17,0.0489913544668587,0.0725819148103667,False,,421.0,420.0,,,,0.2590887000581322,1.0,1.0,0.8873239436619719,0.04
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,70,350,20,50,14,336,0.2857142857142857,0.04,0.5882352941176471,0.0618270705368557,347,14,0.0403458213256484,0.0623554328159655,False,,421.0,420.0,,,0.185854842372332,0.2625035449302754,0.1021377672209026,0.119047619047619,0.2816901408450704,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,70,350,30,40,15,335,0.4285714285714285,0.0428571428571428,0.6666666666666666,0.0652267451569932,347,15,0.0432276657060518,0.0657839778694173,False,,421.0,420.0,,,0.3123788342862446,0.1683459826405162,0.2517814726840855,0.2785714285714286,0.5070422535211268,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,5772,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,70,350,37,33,11,339,0.5285714285714286,0.0314285714285714,0.7708333333333334,0.0514856606307369,347,11,0.031700288184438,0.0519261074315273,False,,421.0,420.0,,,0.3847637151692411,0.2590887000581322,0.501187648456057,0.5,0.676056338028169,0.0371428571428571
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_to_compact,cheap_only,anchor,,,,420,70,350,11,59,13,337,0.1571428571428571,0.0371428571428571,0.4583333333333333,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,,0.3645396391027941,0.0,0.0,0.2112676056338028,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_to_compact,full_information,anchor,,,,420,70,350,12,58,13,337,0.1714285714285714,0.0371428571428571,0.48,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,,0.3700340214527507,1.0,1.0,0.1830985915492957,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_to_compact,selective_deployable,0.10,0.1,,,420,70,350,11,59,13,337,0.1571428571428571,0.0371428571428571,0.4583333333333333,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,0.1596712215421684,0.3597456863613669,0.1021377672209026,0.069047619047619,0.2112676056338028,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_to_compact,selective_deployable,0.25,0.25,,,420,70,350,13,57,13,337,0.1857142857142857,0.0371428571428571,0.5,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,0.2936541127242305,0.3597456863613669,0.2517814726840855,0.2142857142857142,0.2112676056338028,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_to_compact,selective_deployable,0.50,0.5,,,420,70,350,12,58,13,337,0.1714285714285714,0.0371428571428571,0.48,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,0.3727211012495737,0.3700340214527507,1.0,1.0,0.1830985915492957,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,compact_to_qwen,cheap_only,anchor,,,,420,70,350,8,62,9,341,0.1142857142857142,0.0257142857142857,0.4705882352941176,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,420.0,,,,0.1740943867156264,0.0,0.0,0.056338028169014,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,compact_to_qwen,full_information,anchor,,,,420,70,350,50,20,9,341,0.7142857142857143,0.0257142857142857,0.847457627118644,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,420.0,,,,0.8060777417759062,1.0,1.0,0.7464788732394366,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,compact_to_qwen,selective_deployable,0.10,0.1,,,420,70,350,16,54,8,342,0.2285714285714285,0.0228571428571428,0.6666666666666666,0.0408631172854826,347,8,0.0230547550432276,0.0412131011770303,True,,421.0,420.0,,,0.3294105127118538,0.170015574105125,0.1021377672209026,0.0976190476190476,0.1549295774647887,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,compact_to_qwen,selective_deployable,0.25,0.25,,,420,70,350,24,46,10,340,0.3428571428571428,0.0285714285714285,0.7058823529411765,0.047981525580851,347,10,0.0288184438040345,0.0483921489861662,True,,421.0,420.0,,,0.330717256975568,0.1692807348888787,0.2517814726840855,0.1928571428571428,0.3661971830985915,0.0371428571428571
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,compact_to_qwen,selective_deployable,0.50,0.5,,,420,70,350,42,28,9,341,0.6,0.0257142857142857,0.8235294117647058,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,420.0,,,0.3311744463112004,0.2865309379712345,0.501187648456057,0.4476190476190476,0.5774647887323944,0.0371428571428571
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_compact_to_qwen,cheap_only,anchor,,,,420,70,350,12,58,13,337,0.1714285714285714,0.0371428571428571,0.48,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,,0.3700340214527507,0.0,0.0,0.1830985915492957,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_compact_to_qwen,full_information,anchor,,,,420,70,350,52,18,10,340,0.7428571428571429,0.0285714285714285,0.8387096774193549,0.047981525580851,347,10,0.0288184438040345,0.0483921489861662,True,,421.0,420.0,,,,0.7709180669336178,1.0,1.0,0.7464788732394366,0.0485714285714285
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_compact_to_qwen,selective_deployable,0.10,0.1,,,420,70,350,16,54,13,337,0.2285714285714285,0.0371428571428571,0.5517241379310345,0.0584053096533763,347,13,0.0374639769452449,0.0589045985512516,False,,421.0,420.0,,,0.1616105969760144,0.2853085723298502,0.1021377672209026,0.0714285714285714,0.3098591549295774,0.0457142857142857
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_compact_to_qwen,selective_deployable,0.25,0.25,,,420,70,350,26,44,10,340,0.3714285714285714,0.0285714285714285,0.7222222222222222,0.047981525580851,347,10,0.0288184438040345,0.0483921489861662,True,,421.0,420.0,,,0.2911480052226044,0.2007252659414462,0.2517814726840855,0.2071428571428571,0.4929577464788732,0.0428571428571428
full_protocol,original,dependency_primary,original,dependency_primary_as_implemented_in_pilot_v1,8111,rule_compact_to_qwen,selective_deployable,0.50,0.5,,,420,70,350,39,31,9,341,0.5571428571428572,0.0257142857142857,0.8125,0.0444424640102825,347,9,0.0259365994236311,0.0448229487056789,True,,421.0,420.0,,,0.3761531183053433,0.2821123798512261,0.501187648456057,0.4666666666666667,0.6901408450704225,0.04
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_to_compact,cheap_only,anchor,,,,421,71,350,13,58,23,327,0.1830985915492957,0.0657142857142857,0.3611111111111111,0.0918179839251865,348,23,0.0660919540229885,0.0923382065597978,False,,423.0,421.0,,,,0.3780937451114933,0.0,0.0,0.2465753424657534,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_to_compact,full_information,anchor,,,,421,71,350,16,55,25,325,0.2253521126760563,0.0714285714285714,0.3902439024390244,0.0983363190817036,348,25,0.0718390804597701,0.0988931743258276,False,,423.0,421.0,,,,0.3694307660213807,1.0,1.0,0.2602739726027397,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_to_compact,selective_deployable,0.10,0.1,,,421,71,350,13,58,23,327,0.1830985915492957,0.0657142857142857,0.3611111111111111,0.0918179839251865,348,23,0.0660919540229885,0.0923382065597978,False,,423.0,421.0,,,0.1626990878854541,0.3694307660213807,0.1016548463356974,0.0997624703087886,0.2602739726027397,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_to_compact,selective_deployable,0.25,0.25,,,421,71,350,16,55,25,325,0.2253521126760563,0.0714285714285714,0.3902439024390244,0.0983363190817036,348,25,0.0718390804597701,0.0988931743258276,False,,423.0,421.0,,,0.3114910702528014,0.3694307660213807,0.2553191489361702,0.2755344418052256,0.2602739726027397,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,rule_to_compact,selective_deployable,0.50,0.5,,,421,71,350,16,55,25,325,0.2253521126760563,0.0714285714285714,0.3902439024390244,0.0983363190817036,348,25,0.0718390804597701,0.0988931743258276,False,,423.0,421.0,,,0.3868435767570832,0.3694307660213807,1.0,1.0,0.2602739726027397,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,compact_to_qwen,cheap_only,anchor,,,,421,71,350,5,66,17,333,0.0704225352112676,0.0485714285714285,0.2272727272727272,0.0719674829531914,348,17,0.0488505747126436,0.0723759420051782,False,,423.0,421.0,,,,0.1714875382995864,0.0,0.0,0.136986301369863,0.0485714285714285
full_protocol,original,singleton_weak,original,dependency_primary_as_implemented_in_pilot_v1,1729,compact_to_qwen,full_information,anchor,,,,421,71,350,60,11,22,328,0.8450704225352113,0.0628571428571428,0.7317073170731707,0.0885422598608603,348,22,0.0632183908045977,0.089044060796342,False,,423.0,421.0,,,,0.2743864788917154,1.0,1.0,0.8493150684931506,0.0485714285714285
