family,policy_id,n,positive_n,negative_n,tp,fn,fp,tn,recall,fpr,precision,accuracy,intercept_rate,avg_cost_ms,median_cost_ms,p95_cost_ms,rule_call_rate,compact_call_rate,qwen_call_rate,policy_details_json
learned_stacker_router,serialized_router_low0.1103_high0.2312_full0.8128,421,70,351,36,34,34,317,0.5142857142857142,0.09686609686609686,0.5142857142857142,0.838479809976247,0.166270783847981,754.3247967482184,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5225653206650831,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.2312_full0.8398,421,70,351,24,46,33,318,0.34285714285714286,0.09401709401709402,0.42105263157894735,0.8123515439429929,0.13539192399049882,754.3247967482184,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5225653206650831,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3161_full0.04153,421,70,351,57,13,41,310,0.8142857142857143,0.1168091168091168,0.5816326530612245,0.8717339667458432,0.2327790973871734,825.8451143230404,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5748218527315915,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3161_full0.2792,421,70,351,56,14,35,316,0.8,0.09971509971509972,0.6153846153846154,0.8836104513064132,0.2161520190023753,825.8451143230404,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5748218527315915,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3161_full0.8128,421,70,351,35,35,20,331,0.5,0.05698005698005698,0.6363636363636364,0.8693586698337292,0.13064133016627077,825.8451143230404,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5748218527315915,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3161_full0.8398,421,70,351,19,51,18,333,0.2714285714285714,0.05128205128205128,0.5135135135135135,0.836104513064133,0.08788598574821853,825.8451143230404,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5748218527315915,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3989_full0.04153,421,70,351,57,13,41,310,0.8142857142857143,0.1168091168091168,0.5816326530612245,0.8717339667458432,0.2327790973871734,877.8598907410927,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6128266033254157,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3989_full0.2792,421,70,351,55,15,27,324,0.7857142857142857,0.07692307692307693,0.6707317073170732,0.9002375296912114,0.19477434679334918,877.8598907410927,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6128266033254157,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3989_full0.8128,421,70,351,34,36,12,339,0.4857142857142857,0.03418803418803419,0.7391304347826086,0.8859857482185273,0.10926365795724466,877.8598907410927,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6128266033254157,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.3989_full0.8398,421,70,351,18,52,10,341,0.2571428571428571,0.02849002849002849,0.6428571428571429,0.8527315914489311,0.0665083135391924,877.8598907410927,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6128266033254157,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.4961_full0.04153,421,70,351,57,13,41,310,0.8142857142857143,0.1168091168091168,0.5816326530612245,0.8717339667458432,0.2327790973871734,933.1255906852733,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6532066508313539,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.4961_full0.2792,421,70,351,55,15,22,329,0.7857142857142857,0.06267806267806268,0.7142857142857143,0.9121140142517815,0.1828978622327791,933.1255906852733,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6532066508313539,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.4961_full0.8128,421,70,351,34,36,7,344,0.4857142857142857,0.019943019943019943,0.8292682926829268,0.8978622327790974,0.09738717339667459,933.1255906852733,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6532066508313539,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1103_high0.4961_full0.8398,421,70,351,18,52,5,346,0.2571428571428571,0.014245014245014245,0.782608695652174,0.8646080760095012,0.05463182897862233,933.1255906852733,1407.7604254999999,1407.7604254999999,1.0,1.0,0.6532066508313539,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.1102725392957536, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.2312_full0.04153,421,70,351,52,18,49,302,0.7428571428571429,0.1396011396011396,0.5148514851485149,0.8408551068883611,0.23990498812351543,637.2915498076011,39.121621000000005,1407.7604254999999,1.0,1.0,0.43705463182897863,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.2312_full0.2792,421,70,351,52,18,48,303,0.7428571428571429,0.13675213675213677,0.52,0.8432304038004751,0.2375296912114014,637.2915498076011,39.121621000000005,1407.7604254999999,1.0,1.0,0.43705463182897863,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.2312_full0.8128,421,70,351,36,34,34,317,0.5142857142857142,0.09686609686609686,0.5142857142857142,0.838479809976247,0.166270783847981,637.2915498076011,39.121621000000005,1407.7604254999999,1.0,1.0,0.43705463182897863,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.2312_full0.8398,421,70,351,24,46,33,318,0.34285714285714286,0.09401709401709402,0.42105263157894735,0.8123515439429929,0.13539192399049882,637.2915498076011,39.121621000000005,1407.7604254999999,1.0,1.0,0.43705463182897863,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3161_full0.04153,421,70,351,52,18,40,311,0.7428571428571429,0.11396011396011396,0.5652173913043478,0.8622327790973872,0.21852731591448932,708.8118673824227,39.121621000000005,1407.7604254999999,1.0,1.0,0.48931116389548696,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3161_full0.2792,421,70,351,51,19,34,317,0.7285714285714285,0.09686609686609686,0.6,0.8741092636579573,0.20190023752969122,708.8118673824227,39.121621000000005,1407.7604254999999,1.0,1.0,0.48931116389548696,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3161_full0.8128,421,70,351,35,35,20,331,0.5,0.05698005698005698,0.6363636363636364,0.8693586698337292,0.13064133016627077,708.8118673824227,39.121621000000005,1407.7604254999999,1.0,1.0,0.48931116389548696,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3161_full0.8398,421,70,351,19,51,18,333,0.2714285714285714,0.05128205128205128,0.5135135135135135,0.836104513064133,0.08788598574821853,708.8118673824227,39.121621000000005,1407.7604254999999,1.0,1.0,0.48931116389548696,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3989_full0.04153,421,70,351,52,18,40,311,0.7428571428571429,0.11396011396011396,0.5652173913043478,0.8622327790973872,0.21852731591448932,760.8266438004753,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5273159144893111,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3989_full0.2792,421,70,351,50,20,26,325,0.7142857142857143,0.07407407407407407,0.6578947368421053,0.8907363420427553,0.18052256532066507,760.8266438004753,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5273159144893111,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3989_full0.8128,421,70,351,34,36,12,339,0.4857142857142857,0.03418803418803419,0.7391304347826086,0.8859857482185273,0.10926365795724466,760.8266438004753,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5273159144893111,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.3989_full0.8398,421,70,351,18,52,10,341,0.2571428571428571,0.02849002849002849,0.6428571428571429,0.8527315914489311,0.0665083135391924,760.8266438004753,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5273159144893111,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3988659788416563, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.4961_full0.04153,421,70,351,52,18,40,311,0.7428571428571429,0.11396011396011396,0.5652173913043478,0.8622327790973872,0.21852731591448932,816.0923437446555,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5676959619952494,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.4961_full0.2792,421,70,351,50,20,21,330,0.7142857142857143,0.05982905982905983,0.704225352112676,0.9026128266033254,0.16864608076009502,816.0923437446555,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5676959619952494,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.4961_full0.8128,421,70,351,34,36,7,344,0.4857142857142857,0.019943019943019943,0.8292682926829268,0.8978622327790974,0.09738717339667459,816.0923437446555,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5676959619952494,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1105_high0.4961_full0.8398,421,70,351,18,52,5,346,0.2571428571428571,0.014245014245014245,0.782608695652174,0.8646080760095012,0.05463182897862233,816.0923437446555,1407.7604254999999,1407.7604254999999,1.0,1.0,0.5676959619952494,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.4961086482645328, ""router_low_allow_threshold"": 0.11051693760398014, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.2312_full0.04153,421,70,351,44,26,46,305,0.6285714285714286,0.13105413105413105,0.4888888888888889,0.828978622327791,0.21377672209026127,477.99629702731585,39.121621000000005,1407.7604254999999,1.0,1.0,0.32066508313539194,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.2312_full0.2792,421,70,351,44,26,45,306,0.6285714285714286,0.1282051282051282,0.4943820224719101,0.831353919239905,0.21140142517814728,477.99629702731585,39.121621000000005,1407.7604254999999,1.0,1.0,0.32066508313539194,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.2312_full0.8128,421,70,351,36,34,34,317,0.5142857142857142,0.09686609686609686,0.5142857142857142,0.838479809976247,0.166270783847981,477.99629702731585,39.121621000000005,1407.7604254999999,1.0,1.0,0.32066508313539194,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8127985050108008, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.2312_full0.8398,421,70,351,24,46,33,318,0.34285714285714286,0.09401709401709402,0.42105263157894735,0.8123515439429929,0.13539192399049882,477.99629702731585,39.121621000000005,1407.7604254999999,1.0,1.0,0.32066508313539194,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.8397782221052514, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.23115871474898467, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.3161_full0.04153,421,70,351,44,26,37,314,0.6285714285714286,0.10541310541310542,0.5432098765432098,0.850356294536817,0.19239904988123516,549.5166146021378,39.121621000000005,1407.7604254999999,1.0,1.0,0.37292161520190026,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.04153152765094023, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
learned_stacker_router,serialized_router_low0.1121_high0.3161_full0.2792,421,70,351,43,27,31,320,0.6142857142857143,0.08831908831908832,0.581081081081081,0.8622327790973872,0.17577197149643706,549.5166146021378,39.121621000000005,1407.7604254999999,1.0,1.0,0.37292161520190026,"{""cheap_features"": [""rule_score"", ""compact_unsafe_score""], ""full_features"": [""rule_score"", ""compact_unsafe_score"", ""qwen_prompt_response_score""], ""full_fusion_threshold"": 0.27922070270263705, ""route"": ""run rule and compact; allow/intercept when the serialized cheap router is confident; otherwise run Qwen and use the serialized full fusion model"", ""router_high_intercept_threshold"": 0.3161436517246444, ""router_low_allow_threshold"": 0.11207411205638249, ""serialized_bundle"": ""artifacts/fusion_models_v3/fusion_bundle.joblib""}"
