policy,requested_budget,acquired_n,acquisition_rate,decision_loss,accuracy,total_risk_with_cost,fpr,recall,fnr,decision_loss_reduction_vs_never,context_a_acquisition_rate,context_b_acquisition_rate,oracle_value_captured_per_example,seed
random,0.5,6000,0.5,0.15716666666666668,0.8428333333333333,0.16716666666666669,0.1551094890510949,0.8407568653717348,0.15924313462826523,0.046749999999999986,0.5014154870940882,0.49858215179316095,0.04887177054141643,25
uncertainty,0.5,6000,0.5,0.12966666666666668,0.8703333333333333,0.1396666666666667,0.12524883875248838,0.865874079035499,0.13412592096450104,0.07424999999999998,0.49192339716902583,0.5080900750625521,0.07783712015830052,25
oracle_decision_value,0.5,6000,0.5,0.111,0.889,0.121,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,0.9991673605328892,0.0,0.09701996516157453,25
learned_value,0.5,6000,0.5,0.111,0.889,0.121,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,0.9655287260616153,0.03369474562135113,0.09686829311665793,25
random,0.6,7200,0.6,0.14758333333333334,0.8524166666666666,0.15958333333333335,0.1458195089581951,0.8506363027461487,0.14936369725385135,0.05633333333333332,0.6019983347210658,0.5979983319432861,0.05862515822932523,25
uncertainty,0.6,7200,0.6,0.1215,0.8785000000000001,0.1335,0.11678832116788321,0.8737441393168118,0.12625586068318817,0.08241666666666667,0.5913405495420483,0.6086738949124271,0.08511719108502502,25
oracle_decision_value,0.6,7200,0.6,0.111,0.889,0.123,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,0.1993327773144287,0.09702023858290355,25
learned_value,0.6,7200,0.6,0.111,0.889,0.123,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,0.9681931723563697,0.23119266055045873,0.09688059011203723,25
random,0.75,9000,0.75,0.13391666666666666,0.8660833333333333,0.14891666666666664,0.12972793629727936,0.8618553248492967,0.13814467515070328,0.07,0.7530391340549542,0.7469557964970809,0.07259957715417648,25
uncertainty,0.75,9000,0.75,0.11416666666666667,0.8858333333333334,0.12916666666666665,0.10865958858659588,0.8802746148693905,0.11972538513060949,0.08975,0.7450457951706911,0.7549624687239366,0.0925331598405146,25
oracle_decision_value,0.75,9000,0.75,0.111,0.889,0.126,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,0.49958298582151794,0.09702023858290355,25
learned_value,0.75,9000,0.75,0.111,0.889,0.126,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,0.9681931723563697,0.531442869057548,0.09688059011203723,25
random,1.0,12000,1.0,0.111,0.889,0.131,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,1.0,0.09702023858290355,25
uncertainty,1.0,12000,1.0,0.111,0.889,0.131,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,1.0,0.09702023858290355,25
oracle_decision_value,1.0,12000,1.0,0.111,0.889,0.131,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,1.0,0.09702023858290355,25
learned_value,1.0,12000,1.0,0.111,0.889,0.131,0.10600530856005308,0.8839584728734092,0.11604152712659077,0.09291666666666666,1.0,1.0,0.09702023858290355,25
random,0.0,0,0.0,0.20825,0.79175,0.20825,0.2076539101497504,0.7911519198664441,0.20884808013355594,0.0,0.0,0.0,0.0,26
uncertainty,0.0,0,0.0,0.20825,0.79175,0.20825,0.2076539101497504,0.7911519198664441,0.20884808013355594,0.0,0.0,0.0,0.0,26
oracle_decision_value,0.0,0,0.0,0.20825,0.79175,0.20825,0.2076539101497504,0.7911519198664441,0.20884808013355594,0.0,0.0,0.0,0.0,26
learned_value,0.0,0,0.0,0.20825,0.79175,0.20825,0.2076539101497504,0.7911519198664441,0.20884808013355594,0.0,0.0,0.0,0.0,26
random,0.05,600,0.05,0.20491666666666666,0.7950833333333334,0.20591666666666666,0.20382695507487522,0.7939899833055092,0.20601001669449082,0.003333333333333327,0.05336658354114713,0.04661654135338346,0.005140433109508298,26
uncertainty,0.05,600,0.05,0.19725,0.80275,0.19825,0.19750415973377705,0.8030050083472454,0.19699499165275458,0.010999999999999982,0.04970906068162926,0.050292397660818715,0.011461635953423826,26
oracle_decision_value,0.05,600,0.05,0.18658333333333332,0.8134166666666667,0.18758333333333332,0.18752079866888519,0.8143572621035059,0.1856427378964941,0.021666666666666667,0.09975062344139651,0.0,0.02216569459169792,26
learned_value,0.05,600,0.05,0.18741666666666668,0.8125833333333333,0.18841666666666668,0.18768718801996673,0.8128547579298832,0.18714524207011685,0.020833333333333315,0.09975062344139651,0.0,0.021249444482415135,26
random,0.1,1200,0.1,0.19983333333333334,0.8001666666666667,0.20183333333333334,0.2,0.8003338898163606,0.19966611018363944,0.008416666666666656,0.1057356608478803,0.09423558897243108,0.010202385373287218,26
uncertainty,0.1,1200,0.1,0.18683333333333332,0.8131666666666667,0.18883333333333333,0.18785357737104824,0.8141903171953255,0.18580968280467447,0.021416666666666667,0.09875311720698254,0.1012531328320802,0.0219605152158371,26
oracle_decision_value,0.1,1200,0.1,0.16925,0.83075,0.17125,0.17038269550748752,0.8318864774624374,0.16811352253756262,0.03899999999999998,0.19950124688279303,0.0,0.0411145935624504,26
learned_value,0.1,1200,0.1,0.16975,0.8302499999999999,0.17175,0.1718801996672213,0.8323873121869783,0.16761268781302174,0.03849999999999998,0.19950124688279303,0.0,0.040361659119515336,26
random,0.2,2400,0.2,0.19075,0.80925,0.19475,0.19051580698835274,0.8090150250417363,0.19098497495826372,0.017499999999999988,0.20216126350789693,0.197827903091061,0.020273599639786748,26
uncertainty,0.2,2400,0.2,0.16916666666666666,0.8308333333333333,0.17316666666666666,0.17021630615640598,0.8318864774624374,0.16811352253756262,0.03908333333333333,0.200498753117207,0.19949874686716793,0.04128852315921634,26
oracle_decision_value,0.2,2400,0.2,0.14341666666666666,0.8565833333333334,0.14741666666666667,0.1442595673876872,0.8574290484140233,0.14257095158597666,0.06483333333333333,0.39900249376558605,0.0,0.06963999696345813,26
learned_value,0.2,2400,0.2,0.14408333333333334,0.8559166666666667,0.14808333333333334,0.14026622296173044,0.8520868113522537,0.14791318864774627,0.06416666666666665,0.39900249376558605,0.0,0.06788181613413131,26
random,0.25,3000,0.25,0.18641666666666667,0.8135833333333333,0.19141666666666668,0.18602329450915142,0.8131886477462438,0.18681135225375622,0.021833333333333316,0.2528678304239402,0.24711779448621554,0.0254208390866773,26
uncertainty,0.25,3000,0.25,0.16233333333333333,0.8376666666666667,0.16733333333333333,0.1622296173044925,0.8375626043405676,0.16243739565943238,0.04591666666666666,0.24970906068162926,0.25029239766081873,0.04948231878344563,26
oracle_decision_value,0.25,3000,0.25,0.13416666666666666,0.8658333333333333,0.13916666666666666,0.13577371048252912,0.8674457429048414,0.13255425709515856,0.07408333333333333,0.49875311720698257,0.0,0.07955328455797347,26
learned_value,0.25,3000,0.25,0.13466666666666666,0.8653333333333333,0.13966666666666666,0.13643926788685523,0.8671118530884808,0.13288814691151918,0.07358333333333333,0.49875311720698257,0.0,0.07894648257049913,26
random,0.3,3600,0.3,0.181,0.819,0.187,0.17970049916805325,0.8176961602671119,0.1823038397328881,0.027249999999999996,0.30490440565253535,0.29507101086048454,0.030499144356049272,26
uncertainty,0.3,3600,0.3,0.15541666666666668,0.8445833333333334,0.16141666666666668,0.15507487520798668,0.8442404006677796,0.1557595993322204,0.052833333333333315,0.30157938487115543,0.2984126984126984,0.05726473635506147,26
oracle_decision_value,0.3,3600,0.3,0.12625,0.87375,0.13225,0.1264559068219634,0.8739565943238731,0.12604340567612693,0.08199999999999999,0.5985037406483791,0.0,0.08702374745453695,26
learned_value,0.3,3600,0.3,0.12858333333333333,0.8714166666666667,0.13458333333333333,0.1276206322795341,0.8704507512520868,0.12954924874791318,0.07966666666666666,0.5985037406483791,0.0,0.08577493268604498,26
random,0.4,4800,0.4,0.17183333333333334,0.8281666666666667,0.17983333333333335,0.17054908485856904,0.8268781302170284,0.17312186978297162,0.03641666666666665,0.4079800498753117,0.3919799498746867,0.040446499057275674,26
uncertainty,0.4,4800,0.4,0.14341666666666666,0.8565833333333334,0.15141666666666667,0.1442595673876872,0.8574290484140233,0.14257095158597666,0.06483333333333333,0.399833748960931,0.40016708437761067,0.06973356552860895,26
oracle_decision_value,0.4,4800,0.4,0.11775,0.88225,0.12575,0.11730449251247921,0.8818030050083473,0.1181969949916527,0.0905,0.7980049875311721,0.0,0.0960690044674681,26
learned_value,0.4,4800,0.4,0.12033333333333333,0.8796666666666667,0.12833333333333333,0.1221297836938436,0.8814691151919867,0.11853088480801333,0.08791666666666666,0.7980049875311721,0.0,0.09456211083910881,26
random,0.5,6000,0.5,0.16108333333333333,0.8389166666666666,0.17108333333333334,0.16073211314475874,0.8385642737896494,0.16143572621035063,0.04716666666666666,0.5068994181213633,0.4930659983291562,0.050328558582867486,26
uncertainty,0.5,6000,0.5,0.13408333333333333,0.8659166666666667,0.14408333333333334,0.13560732113144758,0.8674457429048414,0.13255425709515856,0.07416666666666666,0.4994181213632585,0.5005847953216375,0.07961056416047753,26
oracle_decision_value,0.5,6000,0.5,0.11541666666666667,0.8845833333333333,0.12541666666666668,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,0.9975062344139651,0.0,0.0989795964913774,26
learned_value,0.5,6000,0.5,0.11558333333333333,0.8844166666666666,0.12558333333333332,0.11497504159733778,0.8838063439065108,0.1161936560934892,0.09266666666666666,0.971571072319202,0.02606516290726817,0.09885661910505034,26
random,0.6,7200,0.6,0.14891666666666667,0.8510833333333333,0.16091666666666668,0.14908485856905157,0.8512520868113522,0.14874791318864777,0.05933333333333332,0.6043225270157938,0.595655806182122,0.06032653203610289,26
uncertainty,0.6,7200,0.6,0.12608333333333333,0.8739166666666667,0.13808333333333334,0.12628951747088185,0.8741235392320534,0.12587646076794656,0.08216666666666667,0.6029925187032419,0.5969924812030075,0.08730861675224068,26
oracle_decision_value,0.6,7200,0.6,0.11541666666666667,0.8845833333333333,0.12741666666666668,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,0.19799498746867167,0.09898140714784269,26
learned_value,0.6,7200,0.6,0.11558333333333333,0.8844166666666666,0.12758333333333333,0.11497504159733778,0.8838063439065108,0.1161936560934892,0.09266666666666666,0.972734829592685,0.2253968253968254,0.09886554193573738,26
random,0.75,9000,0.75,0.13775,0.86225,0.15275,0.13760399334442597,0.8621035058430718,0.13789649415692817,0.07049999999999998,0.7552784704904406,0.7446950710108605,0.07465932793553817,26
uncertainty,0.75,9000,0.75,0.11916666666666667,0.8808333333333334,0.13416666666666666,0.11880199667221297,0.8804674457429048,0.11953255425709519,0.08908333333333332,0.7532834580216127,0.7467000835421888,0.09465973332036508,26
oracle_decision_value,0.75,9000,0.75,0.11541666666666667,0.8845833333333333,0.13041666666666668,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,0.49874686716791977,0.09898140714784269,26
learned_value,0.75,9000,0.75,0.11558333333333333,0.8844166666666666,0.13058333333333333,0.11497504159733778,0.8838063439065108,0.1161936560934892,0.09266666666666666,0.972734829592685,0.5261487050960735,0.09886554193573738,26
random,1.0,12000,1.0,0.11541666666666667,0.8845833333333333,0.13541666666666666,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,1.0,0.09898140714784269,26
uncertainty,1.0,12000,1.0,0.11541666666666667,0.8845833333333333,0.13541666666666666,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,1.0,0.09898140714784269,26
oracle_decision_value,1.0,12000,1.0,0.11541666666666667,0.8845833333333333,0.13541666666666666,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,1.0,0.09898140714784269,26
learned_value,1.0,12000,1.0,0.11541666666666667,0.8845833333333333,0.13541666666666666,0.11497504159733778,0.8841402337228714,0.11585976627712857,0.09283333333333332,1.0,1.0,0.09898140714784269,26
random,0.0,0,0.0,0.2075,0.7925,0.2075,0.21205579541680505,0.7970893275342924,0.2029106724657076,0.0,0.0,0.0,0.0,27
uncertainty,0.0,0,0.0,0.2075,0.7925,0.2075,0.21205579541680505,0.7970893275342924,0.2029106724657076,0.0,0.0,0.0,0.0,27
oracle_decision_value,0.0,0,0.0,0.2075,0.7925,0.2075,0.21205579541680505,0.7970893275342924,0.2029106724657076,0.0,0.0,0.0,0.0,27
learned_value,0.0,0,0.0,0.2075,0.7925,0.2075,0.21205579541680505,0.7970893275342924,0.2029106724657076,0.0,0.0,0.0,0.0,27
random,0.05,600,0.05,0.20325,0.7967500000000001,0.20425,0.2074061773497177,0.8009367681498829,0.1990632318501171,0.004250000000000004,0.04676018704074816,0.05322687957418496,0.00442301189582075,27
uncertainty,0.05,600,0.05,0.19591666666666666,0.8040833333333334,0.19691666666666666,0.19843905679176355,0.8066242890598863,0.19337571094011374,0.011583333333333334,0.049265197060788246,0.050731869594145045,0.011283675109369104,27
oracle_decision_value,0.05,600,0.05,0.18433333333333332,0.8156666666666667,0.18533333333333332,0.18648289604782464,0.8178320508531282,0.18216794914687184,0.02316666666666667,0.10020040080160321,0.0,0.02207135920322346,27
learned_value,0.05,600,0.05,0.1855,0.8145,0.1865,0.18830953171703754,0.8173302107728337,0.18266978922716626,0.021999999999999992,0.10020040080160321,0.0,0.02002857927100735,27
random,0.1,1200,0.1,0.19866666666666666,0.8013333333333333,0.20066666666666666,0.20275655928263037,0.8054533288725326,0.19454667112746737,0.008833333333333332,0.0978623914495658,0.1021290751829674,0.009403146729384812,27
uncertainty,0.1,1200,0.1,0.18425,0.81575,0.18625,0.18648289604782464,0.817999330879893,0.18200066912010704,0.023249999999999993,0.10070140280561123,0.09930139720558882,0.0221731668090868,27
oracle_decision_value,0.1,1200,0.1,0.16558333333333333,0.8344166666666667,0.16758333333333333,0.16655596147459314,0.8353964536634326,0.16460354633656737,0.04191666666666666,0.20040080160320642,0.0,0.04072520669614261,27
learned_value,0.1,1200,0.1,0.167,0.833,0.169,0.17502490866821654,0.841083974573436,0.15891602542656402,0.04049999999999998,0.20040080160320642,0.0,0.03894159413481891,27
random,0.2,2400,0.2,0.18816666666666668,0.8118333333333333,0.19216666666666668,0.19262703420790436,0.8163265306122449,0.18367346938775508,0.019333333333333313,0.20557782231128924,0.19444444444444445,0.019399086126061928,27
uncertainty,0.2,2400,0.2,0.16541666666666666,0.8345833333333333,0.16941666666666666,0.16622384589837264,0.8353964536634326,0.16460354633656737,0.042083333333333334,0.2015698062792251,0.19843646041250831,0.040923281679285044,27
oracle_decision_value,0.2,2400,0.2,0.13983333333333334,0.8601666666666666,0.14383333333333334,0.14065094652939222,0.8609902977584476,0.1390097022415524,0.06766666666666665,0.40080160320641284,0.0,0.06838135683664162,27
learned_value,0.2,2400,0.2,0.14125,0.85875,0.14525,0.13450680836931253,0.8519571763131482,0.14804282368685184,0.06625,0.40080160320641284,0.0,0.06699187063675816,27
random,0.25,3000,0.25,0.18316666666666667,0.8168333333333333,0.18816666666666668,0.18698106941215542,0.8206758113081298,0.17932418869187017,0.024333333333333318,0.25684702738810955,0.24318030605455754,0.02433569081657122,27
uncertainty,0.25,3000,0.25,0.15825,0.84175,0.16325,0.15858518764530055,0.8420876547340248,0.1579123452659752,0.04924999999999999,0.25083500334001335,0.24916833000665337,0.048867620623533906,27
oracle_decision_value,0.25,3000,0.25,0.13058333333333333,0.8694166666666667,0.13558333333333333,0.13234805712387912,0.8711943793911007,0.12880562060889933,0.07691666666666666,0.501002004008016,0.0,0.07801092405298456,27
learned_value,0.25,3000,0.25,0.13158333333333333,0.8684166666666666,0.13658333333333333,0.12387910993025573,0.860655737704918,0.139344262295082,0.07591666666666666,0.501002004008016,0.0,0.07651804377342555,27
random,0.3,3600,0.3,0.17916666666666667,0.8208333333333333,0.18516666666666667,0.18299568249750914,0.8246905319504851,0.17530946804951486,0.02833333333333332,0.3062792251169005,0.29374584165003326,0.028875574647248575,27
uncertainty,0.3,3600,0.3,0.15141666666666667,0.8485833333333334,0.15741666666666668,0.15260710727333113,0.8497825359652058,0.1502174640347942,0.05608333333333332,0.29742818971275886,0.30256154357950765,0.05567676619728231,27
oracle_decision_value,0.3,3600,0.3,0.12325,0.87675,0.12925,0.12387910993025573,0.8773837403813984,0.12261625961860156,0.08424999999999999,0.6012024048096193,0.0,0.08530909026632381,27
learned_value,0.3,3600,0.3,0.12475,0.87525,0.13075,0.12255064762537363,0.8730344596855135,0.12696554031448648,0.08274999999999999,0.6012024048096193,0.0,0.08384783694043027,27
random,0.4,4800,0.4,0.17083333333333334,0.8291666666666666,0.17883333333333334,0.17419461972766523,0.832552693208431,0.16744730679156905,0.03666666666666665,0.40380761523046094,0.3962075848303393,0.03834153805703625,27
uncertainty,0.4,4800,0.4,0.1405,0.8594999999999999,0.14850000000000002,0.14131517768183327,0.8603211776513884,0.13967882234861162,0.06699999999999998,0.39462257849031396,0.40535595475715236,0.06770398266001137,27
oracle_decision_value,0.4,4800,0.4,0.11533333333333333,0.8846666666666667,0.12333333333333332,0.11541016273663235,0.8847440615590498,0.11525593844095017,0.09216666666666666,0.8016032064128257,0.0,0.09384748777670412,27
learned_value,0.4,4800,0.4,0.1155,0.8845,0.1235,0.11491198937230156,0.8839076614252258,0.11609233857477419,0.09199999999999998,0.8016032064128257,0.0,0.09332069727833474,27
random,0.5,6000,0.5,0.16125,0.83875,0.17125,0.16439721022915973,0.84192037470726,0.15807962529274,0.046249999999999986,0.5063460253841016,0.49367930805056554,0.04829778714634512,27
uncertainty,0.5,6000,0.5,0.131,0.869,0.14100000000000001,0.13268017270009963,0.8706925393108063,0.12930746068919374,0.07649999999999998,0.4926519706078824,0.5073186959414504,0.07730108673543236,27
oracle_decision_value,0.5,6000,0.5,0.113,0.887,0.123,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,0.001996007984031936,0.09645499383336653,27
learned_value,0.5,6000,0.5,0.11325,0.88675,0.12325,0.11358352706741946,0.8870859819337571,0.1129140180662429,0.09424999999999999,0.9764529058116233,0.025449101796407185,0.09624491543457342,27
random,0.6,7200,0.6,0.15083333333333335,0.8491666666666666,0.16283333333333336,0.15293922284955164,0.8512880562060889,0.14871194379391106,0.05666666666666664,0.6072144288577155,0.592814371257485,0.05772328686055449,27
uncertainty,0.6,7200,0.6,0.1235,0.8765000000000001,0.1355,0.12421122550647626,0.8772164603546336,0.12278353964536637,0.08399999999999999,0.5933533734134937,0.6066200931470392,0.08481532310709848,27
oracle_decision_value,0.6,7200,0.6,0.113,0.887,0.125,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,0.20159680638722555,0.09645499383336653,27
learned_value,0.6,7200,0.6,0.113,0.887,0.125,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,0.20159680638722555,0.09645499383336653,27
random,0.75,9000,0.75,0.13733333333333334,0.8626666666666667,0.15233333333333332,0.1398206575888409,0.8651722984275677,0.1348277015724323,0.07016666666666665,0.7548430193720775,0.7451763140385895,0.07204741466038386,27
uncertainty,0.75,9000,0.75,0.11708333333333333,0.8829166666666667,0.13208333333333333,0.11740285619395549,0.8832385413181666,0.11676145868183341,0.09041666666666666,0.741315965263861,0.7586493679308051,0.09202177505828611,27
oracle_decision_value,0.75,9000,0.75,0.113,0.887,0.128,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,0.500998003992016,0.09645499383336653,27
learned_value,0.75,9000,0.75,0.113,0.887,0.128,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,0.500998003992016,0.09645499383336653,27
random,1.0,12000,1.0,0.113,0.887,0.133,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,1.0,0.09645499383336653,27
uncertainty,1.0,12000,1.0,0.113,0.887,0.133,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,1.0,0.09645499383336653,27
oracle_decision_value,1.0,12000,1.0,0.113,0.887,0.133,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,1.0,0.09645499383336653,27
learned_value,1.0,12000,1.0,0.113,0.887,0.133,0.11358352706741946,0.8875878220140515,0.11241217798594849,0.09449999999999999,1.0,1.0,0.09645499383336653,27
random,0.0,0,0.0,0.20733333333333334,0.7926666666666666,0.20733333333333334,0.21771647000166197,0.8031088082901554,0.1968911917098446,0.0,0.0,0.0,0.0,28
uncertainty,0.0,0,0.0,0.20733333333333334,0.7926666666666666,0.20733333333333334,0.21771647000166197,0.8031088082901554,0.1968911917098446,0.0,0.0,0.0,0.0,28
oracle_decision_value,0.0,0,0.0,0.20733333333333334,0.7926666666666666,0.20733333333333334,0.21771647000166197,0.8031088082901554,0.1968911917098446,0.0,0.0,0.0,0.0,28
learned_value,0.0,0,0.0,0.20733333333333334,0.7926666666666666,0.20733333333333334,0.21771647000166197,0.8031088082901554,0.1968911917098446,0.0,0.0,0.0,0.0,28
random,0.05,600,0.05,0.203,0.7969999999999999,0.20400000000000001,0.21356157553598137,0.8076215945178005,0.19237840548219953,0.004333333333333328,0.04845741113346747,0.05152418820410868,0.004292713181643406,28
uncertainty,0.05,600,0.05,0.19683333333333333,0.8031666666666667,0.19783333333333333,0.20724613594814692,0.8136386428213271,0.18636135717867286,0.01050000000000001,0.0482897384305835,0.05168986083499006,0.010987752022098448,28
oracle_decision_value,0.05,600,0.05,0.18575,0.81425,0.18675,0.19444906099385076,0.8229984957379242,0.17700150426207584,0.021583333333333343,0.1006036217303823,0.0,0.02193216721848179,28
learned_value,0.05,600,0.05,0.18608333333333332,0.8139166666666666,0.18708333333333332,0.19095894964267907,0.8188199899715861,0.18118001002841388,0.02125000000000002,0.1006036217303823,0.0,0.020416864871913624,28
random,0.1,1200,0.1,0.19808333333333333,0.8019166666666666,0.20008333333333334,0.20924048529167358,0.8131372221293666,0.18686277787063343,0.009250000000000008,0.0994299128101945,0.10056328694499668,0.009048581816831332,28
uncertainty,0.1,1200,0.1,0.1865,0.8135,0.1885,0.1954462356656141,0.8224970750459636,0.1775029249540364,0.020833333333333343,0.09758551307847083,0.10238568588469185,0.021325589780059127,28
oracle_decision_value,0.1,1200,0.1,0.16666666666666666,0.8333333333333334,0.16866666666666666,0.17517035067309292,0.8418853418017717,0.15811465819822834,0.040666666666666684,0.2012072434607646,0.0,0.04040500192361137,28
learned_value,0.1,1200,0.1,0.16825,0.83175,0.17025,0.17566893800897457,0.8392110981113154,0.16078890188868455,0.03908333333333333,0.2012072434607646,0.0,0.038845509665832854,28
random,0.2,2400,0.2,0.18825,0.81175,0.19225,0.199102542795413,0.822664215276617,0.17733578472338296,0.01908333333333334,0.20103957075788062,0.19897282968853544,0.019069242084836523,28
uncertainty,0.2,2400,0.2,0.16666666666666666,0.8333333333333334,0.17066666666666666,0.17517035067309292,0.8418853418017717,0.15811465819822834,0.040666666666666684,0.20137491616364855,0.1986414844267727,0.04043311020640695,28
oracle_decision_value,0.2,2400,0.2,0.13975,0.86025,0.14375000000000002,0.1480804387568556,0.8686277787063346,0.13137222129366544,0.06758333333333333,0.4024144869215292,0.0,0.06802223789487827,28
learned_value,0.2,2400,0.2,0.14241666666666666,0.8575833333333334,0.14641666666666667,0.1512381585507728,0.8664549557078389,0.13354504429216107,0.06491666666666668,0.4024144869215292,0.0,0.0657820706190663,28
random,0.25,3000,0.25,0.18358333333333332,0.8164166666666667,0.18858333333333333,0.1956124314442413,0.8285141233494903,0.17148587665050974,0.02375000000000002,0.2505030181086519,0.24950298210735586,0.023957369363051328,28
uncertainty,0.25,3000,0.25,0.15891666666666668,0.8410833333333333,0.16391666666666668,0.16802393219212233,0.8502423533344476,0.14975764666555236,0.04841666666666666,0.25217974513749164,0.24784625579854208,0.048523370238699765,28
oracle_decision_value,0.25,3000,0.25,0.12925,0.87075,0.13425,0.13827488781784944,0.8798261741601203,0.12017382583987968,0.07808333333333334,0.5030181086519114,0.0,0.0777791761453106,28
learned_value,0.25,3000,0.25,0.13158333333333333,0.8684166666666666,0.13658333333333333,0.13960445404686722,0.87648336954705,0.12351663045295003,0.07575000000000001,0.5030181086519114,0.0,0.07635425031457654,28
random,0.3,3600,0.3,0.1795,0.8205,0.1855,0.1917899285358152,0.8328597693464816,0.16714023065351835,0.02783333333333335,0.2994634473507713,0.3005301524188204,0.0286793797590087,28
uncertainty,0.3,3600,0.3,0.151,0.849,0.157,0.15888316436762506,0.8569279625605883,0.14307203743941166,0.056333333333333346,0.3038229376257545,0.2962226640159046,0.05595202148816855,28
oracle_decision_value,0.3,3600,0.3,0.12208333333333334,0.8779166666666667,0.12808333333333333,0.13129466511550605,0.8871803443088752,0.11281965569112484,0.08525,0.6036217303822937,0.0,0.08512318250545114,28
learned_value,0.3,3600,0.3,0.12433333333333334,0.8756666666666667,0.13033333333333333,0.13245803556589664,0.8838375396958048,0.11616246030419519,0.083,0.6036217303822937,0.0,0.08346440071563217,28
random,0.4,4800,0.4,0.17025,0.82975,0.17825000000000002,0.18198437759680905,0.8415510613404646,0.15844893865953535,0.03708333333333333,0.3963782696177062,0.40357852882703776,0.0381912699315927,28
uncertainty,0.4,4800,0.4,0.13975,0.86025,0.14775000000000002,0.1480804387568556,0.8686277787063346,0.13137222129366544,0.06758333333333333,0.403420523138833,0.3966202783300199,0.06813211370892584,28
oracle_decision_value,0.4,4800,0.4,0.11425,0.88575,0.12225,0.12315107196277214,0.8947016546882834,0.10529834531171656,0.09308333333333334,0.8048289738430584,0.0,0.09386391411496631,28
learned_value,0.4,4800,0.4,0.11516666666666667,0.8848333333333334,0.12316666666666667,0.12215389729100881,0.8918602707671737,0.10813972923282633,0.09216666666666667,0.8048289738430584,0.0,0.09313915544543458,28
random,0.5,6000,0.5,0.16033333333333333,0.8396666666666667,0.17033333333333334,0.17134784776466677,0.8507437740264081,0.1492562259735919,0.047000000000000014,0.4953051643192488,0.5046388336646785,0.047211493328788566,28
uncertainty,0.5,6000,0.5,0.12916666666666668,0.8708333333333333,0.1391666666666667,0.13827488781784944,0.8799933143907739,0.12000668560922612,0.07816666666666666,0.5067069081153588,0.4933730947647449,0.07808835439550463,28
oracle_decision_value,0.5,6000,0.5,0.11233333333333333,0.8876666666666667,0.12233333333333332,0.12198770151238159,0.8973758983787398,0.10262410162126023,0.09500000000000001,1.0,0.005964214711729622,0.09644576858424281,28
learned_value,0.5,6000,0.5,0.1125,0.8875,0.1225,0.12198770151238159,0.8970416179174328,0.10295838208256725,0.09483333333333334,0.971327967806841,0.03429423459244533,0.09631569866094204,28
random,0.6,7200,0.6,0.15125,0.84875,0.16325,0.16237327571879676,0.8599364867123517,0.14006351328764832,0.056083333333333346,0.5942320590207915,0.6056991385023194,0.05691640359274959,28
uncertainty,0.6,7200,0.6,0.12191666666666667,0.8780833333333333,0.13391666666666668,0.13112846933687886,0.8873474845395287,0.11265251546047128,0.08541666666666667,0.6058014755197854,0.5942677269715043,0.08525871570463649,28
oracle_decision_value,0.6,7200,0.6,0.11233333333333333,0.8876666666666667,0.12433333333333332,0.12198770151238159,0.8973758983787398,0.10262410162126023,0.09500000000000001,1.0,0.2047713717693837,0.09644576858424281,28
learned_value,0.6,7200,0.6,0.11241666666666666,0.8875833333333334,0.12441666666666666,0.12198770151238159,0.8972087581480862,0.1027912418519138,0.09491666666666668,0.9872568745808182,0.21736249171636846,0.09641784877700502,28
random,0.75,9000,0.75,0.13541666666666666,0.8645833333333334,0.15041666666666664,0.14558750207744722,0.8748119672405148,0.1251880327594852,0.07191666666666668,0.7513413816230717,0.748674618952949,0.0722524862604203,28
