fpr,tpr_recall,threshold
0.5671428571428572,0.8125,0.006725143641233444
0.57,0.8125,0.006718092627124861
0.57,0.8194444444444444,0.00671483896439895
0.5885714285714285,0.8194444444444444,0.006663154752459377
0.5885714285714285,0.8263888888888888,0.006662840984063223
0.5942857142857143,0.8263888888888888,0.006646412657573819
0.5942857142857143,0.8333333333333334,0.006642353313509375
0.6042857142857143,0.8333333333333334,0.00661004547146149
0.6042857142857143,0.8402777777777778,0.006607574527151883
0.6214285714285714,0.8402777777777778,0.006516802968690172
0.6214285714285714,0.8472222222222222,0.0065155769407283515
0.6557142857142857,0.8472222222222222,0.0064284139953088015
0.6557142857142857,0.8541666666666666,0.006428290740586817
0.6585714285714286,0.8541666666666666,0.006417623837478459
0.6585714285714286,0.8611111111111112,0.006410553265595809
0.7185714285714285,0.8611111111111112,0.006252749473787844
0.7185714285714285,0.8680555555555556,0.006251576676731929
0.7228571428571429,0.8680555555555556,0.006245363911148161
0.7228571428571429,0.875,0.006242843781365082
0.7571428571428571,0.875,0.00616646304843016
0.7571428571428571,0.8819444444444444,0.00616303295828402
0.7828571428571428,0.8819444444444444,0.006089153204811737
0.7828571428571428,0.8888888888888888,0.0060850357986055315
0.7914285714285715,0.8888888888888888,0.0060648183862213045
0.7914285714285715,0.8958333333333334,0.006056867016013712
0.7942857142857143,0.8958333333333334,0.00604670777102001
0.7942857142857143,0.9027777777777778,0.006046385446097702
0.8028571428571428,0.9027777777777778,0.006010226090438664
0.8028571428571428,0.9097222222222222,0.006008998723700643
0.8057142857142857,0.9097222222222222,0.00600344204576686
0.8057142857142857,0.9166666666666666,0.00600198982283473
0.8128571428571428,0.9166666666666666,0.005984496267046779
0.8128571428571428,0.9236111111111112,0.005980141489999369
0.8385714285714285,0.9236111111111112,0.005920552634052001
0.8385714285714285,0.9305555555555556,0.005919090588577092
0.8457142857142858,0.9305555555555556,0.0059069104318041354
0.8457142857142858,0.9375,0.005905278696445748
0.86,0.9375,0.005874851922271773
0.86,0.9513888888888888,0.005865103652467951
0.8757142857142857,0.9513888888888888,0.005817440105602145
0.8757142857142857,0.9583333333333334,0.0058173165016341954
0.8857142857142857,0.9583333333333334,0.005787171452539042
0.8857142857142857,0.9652777777777778,0.0057849891018122435
0.9042857142857142,0.9652777777777778,0.005720301909605041
0.9042857142857142,0.9722222222222222,0.005711038465960883
0.9142857142857143,0.9722222222222222,0.005699569155694917
0.9142857142857143,0.9791666666666666,0.005689154379069805
0.9185714285714286,0.9791666666666666,0.005681439506588504
0.9185714285714286,0.9861111111111112,0.005677792272763327
0.94,0.9861111111111112,0.005614106456050649
0.94,0.9930555555555556,0.005611162225250155
0.9542857142857143,0.9930555555555556,0.005586436091107316
0.9542857142857143,1.0,0.0055657869088463485
1.0,1.0,0.005245877604465932
