precision,recall,threshold
0.1798469387755102,0.9791666666666666,0.005681439506588504
0.18007662835249041,0.9791666666666666,0.005686450720531866
0.18030690537084398,0.9791666666666666,0.005688529025064781
0.18053777208706787,0.9791666666666666,0.005689154379069805
0.1794871794871795,0.9722222222222222,0.005699569155694917
0.1797175866495507,0.9722222222222222,0.005700411042198539
0.17994858611825193,0.9722222222222222,0.0057012710749404505
0.18018018018018017,0.9722222222222222,0.00570322759449482
0.18041237113402062,0.9722222222222222,0.005705180898075923
0.18064516129032257,0.9722222222222222,0.005707346950657666
0.18087855297157623,0.9722222222222222,0.005708894575946033
0.18111254851228978,0.9722222222222222,0.005711038465960883
0.1800518134715026,0.9652777777777778,0.005720301909605041
0.18028534370946822,0.9652777777777778,0.005725350114516914
0.18051948051948052,0.9652777777777778,0.005728840711526573
0.18075422626788037,0.9652777777777778,0.005736060789786279
0.18098958333333334,0.9652777777777778,0.00573904812335968
0.18122555410691005,0.9652777777777778,0.005744237074395642
0.1814621409921671,0.9652777777777778,0.005744658366893418
0.18169934640522875,0.9652777777777778,0.005748877127189189
0.18193717277486912,0.9652777777777778,0.005750386480940506
0.182175622542595,0.9652777777777778,0.005767879309132695
0.18241469816272965,0.9652777777777778,0.005771512107457966
0.18265440210249673,0.9652777777777778,0.0057748190010897815
0.18289473684210528,0.9652777777777778,0.005779857543529943
0.1831357048748353,0.9652777777777778,0.0057849891018122435
0.1820580474934037,0.9583333333333334,0.005787171452539042
0.18229854689564068,0.9583333333333334,0.005787976580904797
0.18253968253968253,0.9583333333333334,0.005789720104075968
0.1827814569536424,0.9583333333333334,0.005804850341519341
0.1830238726790451,0.9583333333333334,0.0058106647920794785
0.18326693227091634,0.9583333333333334,0.00581552047515288
0.18351063829787234,0.9583333333333334,0.005815634329337627
0.18375499334221038,0.9583333333333334,0.0058173165016341954
0.18266666666666667,0.9513888888888888,0.005817440105602145
0.1829105473965287,0.9513888888888888,0.0058175323938485235
0.18315508021390375,0.9513888888888888,0.0058258082426618785
0.18340026773761714,0.9513888888888888,0.005829425295814872
0.1836461126005362,0.9513888888888888,0.005839059187564999
0.18389261744966443,0.9513888888888888,0.005846530417329632
0.18413978494623656,0.9513888888888888,0.005847352149430662
0.18438761776581428,0.9513888888888888,0.005848630971740931
0.18463611859838275,0.9513888888888888,0.005849674082128331
0.18488529014844804,0.9513888888888888,0.005864713544724509
0.18513513513513513,0.9513888888888888,0.005864887905772775
0.18538565629228687,0.9513888888888888,0.005865103652467951
0.1842818428184282,0.9444444444444444,0.005865752202225849
0.18317503392130258,0.9375,0.005874851922271773
0.18342391304347827,0.9375,0.005875404051039368
0.1836734693877551,0.9375,0.0058804123545996845
0.18392370572207084,0.9375,0.005886440863832831
0.18417462482946795,0.9375,0.0058897607086692005
0.18442622950819673,0.9375,0.005890237414860167
0.18467852257181944,0.9375,0.0058916728012263775
0.18493150684931506,0.9375,0.005895690686884336
0.18518518518518517,0.9375,0.005901565309613943
0.18543956043956045,0.9375,0.005904067802475765
0.1856946354883081,0.9375,0.005905278696445748
0.18457300275482094,0.9305555555555556,0.0059069104318041354
0.18482758620689654,0.9305555555555556,0.005908990744501352
0.1850828729281768,0.9305555555555556,0.005912773456657305
0.18533886583679116,0.9305555555555556,0.0059136679919902235
0.18559556786703602,0.9305555555555556,0.0059187338629271835
0.18585298196948682,0.9305555555555556,0.005919090588577092
0.18472222222222223,0.9236111111111112,0.005920552634052001
0.18497913769123783,0.9236111111111112,0.005922172626014799
0.18523676880222842,0.9236111111111112,0.005925230914726853
