label_condition,label_column,grouping_condition,group_column,seed,stack,policy_kind,target_rate,deployable,acquisition_threshold,decision_threshold,selection_acquisition_rate,holdout_acquisition_rate,selection_n,selection_recall,selection_fpr,holdout_n,holdout_positive_n,holdout_negative_n,holdout_tp,holdout_fn,holdout_fp,holdout_tn,holdout_recall,holdout_fpr,holdout_precision,holdout_intercept_rate,holdout_row_fpr_upper95,holdout_negative_dependency_groups,holdout_failed_dependency_groups,holdout_dependency_group_event_rate,holdout_dependency_group_event_upper95,primary_risk_gate_pass
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,cheap_only,,True,,0.34335830398772815,0.0,0.0,419,0.17391304347826086,0.04857142857142857,419,69,350,19,50,15,335,0.2753623188405797,0.04285714285714286,0.5588235294117647,0.081145584725537,0.06522674515699323,348,15,0.04310344827586207,0.06559717894199792,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,full_information,,True,,0.23289013043672374,1.0,1.0,419,0.8840579710144928,0.045714285714285714,419,69,350,55,14,17,333,0.7971014492753623,0.04857142857142857,0.7638888888888888,0.1718377088305489,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,selective_deployable,0.1,True,0.19617810653909845,0.2488676939517342,0.10023866348448687,0.10501193317422435,419,0.30434782608695654,0.04857142857142857,419,69,350,26,43,19,331,0.37681159420289856,0.054285714285714284,0.5777777777777777,0.10739856801909307,0.07864023863726283,348,19,0.05459770114942529,0.07908630229698733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.2488676939517342,0.10023866348448687,0.10023866348448687,419,0.30434782608695654,0.04857142857142857,419,69,350,26,43,21,329,0.37681159420289856,0.06,0.5531914893617021,0.11217183770883055,0.0852545937243758,348,21,0.0603448275862069,0.08573789738883353,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,selective_deployable,0.25,True,0.3060697384100742,0.17590151761616485,0.25059665871121717,0.2720763723150358,419,0.4057971014492754,0.045714285714285714,419,69,350,37,32,11,339,0.5362318840579711,0.03142857142857143,0.7708333333333334,0.11455847255369929,0.05148566063073697,348,11,0.031609195402298854,0.05177845699600946,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.17590151761616485,0.25059665871121717,0.25059665871121717,419,0.4057971014492754,0.045714285714285714,419,69,350,37,32,18,332,0.5362318840579711,0.05142857142857143,0.6727272727272727,0.13126491646778043,0.07531170016424905,348,18,0.05172413793103448,0.07573901025268069,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,selective_deployable,0.5,True,0.37491205695354346,0.3080060157893869,0.5011933174224343,0.5322195704057279,419,0.6666666666666666,0.025714285714285714,419,69,350,45,24,7,343,0.6521739130434783,0.02,0.8653846153846154,0.12410501193317422,0.03723655019375728,348,7,0.020114942528735632,0.037448651454251684,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,3141,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.3080060157893869,0.5011933174224343,0.5011933174224343,419,0.6666666666666666,0.025714285714285714,419,69,350,42,27,7,343,0.6086956521739131,0.02,0.8571428571428571,0.11694510739856802,0.03723655019375728,348,7,0.020114942528735632,0.037448651454251684,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,cheap_only,,True,,0.4009647138670548,0.0,0.0,419,0.17391304347826086,0.045714285714285714,419,69,350,12,57,17,333,0.17391304347826086,0.04857142857142857,0.41379310344827586,0.06921241050119331,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,full_information,,True,,0.4527505504332715,1.0,1.0,419,0.15942028985507245,0.04,419,69,350,9,60,11,339,0.13043478260869565,0.03142857142857143,0.45,0.0477326968973747,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,selective_deployable,0.1,True,0.13032320463746594,0.3945599399070444,0.10023866348448687,0.0883054892601432,419,0.2028985507246377,0.045714285714285714,419,69,350,12,57,17,333,0.17391304347826086,0.04857142857142857,0.41379310344827586,0.06921241050119331,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.3945599399070444,0.10023866348448687,0.10023866348448687,419,0.2028985507246377,0.045714285714285714,419,69,350,12,57,17,333,0.17391304347826086,0.04857142857142857,0.41379310344827586,0.06921241050119331,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,selective_deployable,0.25,True,0.3222614876064279,0.4527505504332715,0.27684964200477324,0.3412887828162291,419,0.15942028985507245,0.04,419,69,350,9,60,9,341,0.13043478260869565,0.025714285714285714,0.5,0.04295942720763723,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.40307440839679276,0.25059665871121717,0.25059665871121717,419,0.2028985507246377,0.04857142857142857,419,69,350,12,57,15,335,0.17391304347826086,0.04285714285714286,0.4444444444444444,0.06443914081145585,0.06522674515699323,347,15,0.043227665706051875,0.06578397786941731,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,selective_deployable,0.5,True,0.37734854354148945,0.4527505504332715,1.0,1.0,419,0.15942028985507245,0.04,419,69,350,9,60,11,339,0.13043478260869565,0.03142857142857143,0.45,0.0477326968973747,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.4527505504332715,0.5011933174224343,0.5011933174224343,419,0.15942028985507245,0.04,419,69,350,9,60,10,340,0.13043478260869565,0.02857142857142857,0.47368421052631576,0.045346062052505964,0.04798152558085103,347,10,0.02881844380403458,0.048392148986166235,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,cheap_only,,True,,0.177442835665179,0.0,0.0,419,0.07246376811594203,0.04857142857142857,419,69,350,4,65,17,333,0.057971014492753624,0.04857142857142857,0.19047619047619047,0.050119331742243436,0.07196748295319146,347,17,0.04899135446685879,0.0725819148103667,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,full_information,,True,,0.26573593251794875,1.0,1.0,419,0.8840579710144928,0.04857142857142857,419,69,350,51,18,15,335,0.7391304347826086,0.04285714285714286,0.7727272727272727,0.1575178997613365,0.06522674515699323,347,15,0.043227665706051875,0.06578397786941731,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,selective_deployable,0.1,True,0.32740561842391463,0.1716436854152394,0.10023866348448687,0.0954653937947494,419,0.18840579710144928,0.04857142857142857,419,69,350,14,55,11,339,0.2028985507246377,0.03142857142857143,0.56,0.059665871121718374,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.1716436854152394,0.10023866348448687,0.10023866348448687,419,0.18840579710144928,0.04857142857142857,419,69,350,14,55,10,340,0.2028985507246377,0.02857142857142857,0.5833333333333334,0.057279236276849645,0.04798152558085103,347,10,0.02881844380403458,0.048392148986166235,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,selective_deployable,0.25,True,0.3294601737427336,0.17051401277855036,0.25059665871121717,0.23389021479713604,419,0.43478260869565216,0.04285714285714286,419,69,350,24,45,13,337,0.34782608695652173,0.037142857142857144,0.6486486486486487,0.0883054892601432,0.05840530965337634,347,13,0.037463976945244955,0.05890459855125166,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.17051401277855036,0.25059665871121717,0.25059665871121717,419,0.43478260869565216,0.04285714285714286,419,69,350,25,44,11,339,0.36231884057971014,0.03142857142857143,0.6944444444444444,0.08591885441527446,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,selective_deployable,0.5,True,0.33004925124425377,0.16993983583975666,0.5011933174224343,0.4988066825775656,419,0.7246376811594203,0.04857142857142857,419,69,350,45,24,20,330,0.6521739130434783,0.05714285714285714,0.6923076923076923,0.15513126491646778,0.08195420981145023,347,20,0.05763688760806916,0.08265328077456838,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.16993983583975666,0.5011933174224343,0.5011933174224343,419,0.7246376811594203,0.04857142857142857,419,69,350,45,24,19,331,0.6521739130434783,0.054285714285714284,0.703125,0.15274463007159905,0.07864023863726283,347,19,0.05475504322766571,0.07931123669358123,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,cheap_only,,True,,0.4527505504332715,0.0,0.0,419,0.15942028985507245,0.04,419,69,350,9,60,11,339,0.13043478260869565,0.03142857142857143,0.45,0.0477326968973747,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,full_information,,True,,0.2590591329372057,1.0,1.0,419,0.8840579710144928,0.04285714285714286,419,69,350,54,15,16,334,0.782608695652174,0.045714285714285714,0.7714285714285715,0.16706443914081145,0.06860631795531791,347,16,0.04610951008645533,0.06919223556730196,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,selective_deployable,0.1,True,0.12206673793789685,0.280277808057412,0.10023866348448687,0.0883054892601432,419,0.3188405797101449,0.04857142857142857,419,69,350,19,50,29,321,0.2753623188405797,0.08285714285714285,0.3958333333333333,0.11455847255369929,0.11125614493546024,347,29,0.08357348703170028,0.11220287509712375,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.280277808057412,0.10023866348448687,0.10023866348448687,419,0.3188405797101449,0.04857142857142857,419,69,350,19,50,27,323,0.2753623188405797,0.07714285714285714,0.41304347826086957,0.10978520286396182,0.10481438991555957,347,27,0.07780979827089338,0.10570675870055461,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,selective_deployable,0.25,True,0.3109920821897983,0.37471574889922926,0.25059665871121717,0.315035799522673,419,0.391304347826087,0.017142857142857144,419,69,350,28,41,7,343,0.4057971014492754,0.02,0.8,0.08353221957040573,0.03723655019375728,347,7,0.020172910662824207,0.03755561071467799,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.37471574889922926,0.25059665871121717,0.25059665871121717,419,0.391304347826087,0.017142857142857144,419,69,350,24,45,6,344,0.34782608695652173,0.017142857142857144,0.8,0.07159904534606205,0.03355351084030336,347,6,0.01729106628242075,0.03384114484604091,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,selective_deployable,0.5,True,0.38336185543871387,0.11660815940945907,0.5011933174224343,0.5584725536992841,419,0.6521739130434783,0.04285714285714286,419,69,350,49,20,15,335,0.7101449275362319,0.04285714285714286,0.765625,0.15274463007159905,0.06522674515699323,347,15,0.043227665706051875,0.06578397786941731,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,5772,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.11660815940945907,0.5011933174224343,0.5011933174224343,419,0.6521739130434783,0.04285714285714286,419,69,350,49,20,33,317,0.7101449275362319,0.09428571428571429,0.5975609756097561,0.1957040572792363,0.12404340279404033,347,33,0.09510086455331412,0.12509790712815239,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,cheap_only,,True,,0.3586764082201969,0.0,0.0,419,0.2028985507246377,0.045714285714285714,419,69,350,16,53,21,329,0.2318840579710145,0.06,0.43243243243243246,0.0883054892601432,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,full_information,,True,,0.36058661180320906,1.0,1.0,419,0.2028985507246377,0.045714285714285714,419,69,350,18,51,26,324,0.2608695652173913,0.07428571428571429,0.4090909090909091,0.10501193317422435,0.10158012361547512,347,26,0.07492795389048991,0.10244518112436252,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,selective_deployable,0.1,True,0.1698701904487364,0.35243601576999856,0.10023866348448687,0.11217183770883055,419,0.2028985507246377,0.04857142857142857,419,69,350,16,53,21,329,0.2318840579710145,0.06,0.43243243243243246,0.0883054892601432,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.35243601576999856,0.10023866348448687,0.10023866348448687,419,0.2028985507246377,0.04857142857142857,419,69,350,16,53,21,329,0.2318840579710145,0.06,0.43243243243243246,0.0883054892601432,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,selective_deployable,0.25,True,0.3074571885007213,0.35243601576999856,0.2529832935560859,0.23389021479713604,419,0.21739130434782608,0.04857142857142857,419,69,350,17,52,22,328,0.2463768115942029,0.06285714285714286,0.4358974358974359,0.09307875894988067,0.08854225986086031,347,22,0.06340057636887608,0.08929709961567887,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.35243601576999856,0.25059665871121717,0.25059665871121717,419,0.21739130434782608,0.04857142857142857,419,69,350,17,52,24,326,0.2463768115942029,0.06857142857142857,0.4146341463414634,0.09785202863961814,0.0950824614712035,347,24,0.069164265129683,0.09589261444550476,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,selective_deployable,0.5,True,0.381347182000314,0.36058661180320906,1.0,1.0,419,0.2028985507246377,0.045714285714285714,419,69,350,18,51,26,324,0.2608695652173913,0.07428571428571429,0.4090909090909091,0.10501193317422435,0.10158012361547512,347,26,0.07492795389048991,0.10244518112436252,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.36058661180320906,0.5011933174224343,0.5011933174224343,419,0.2028985507246377,0.045714285714285714,419,69,350,18,51,25,325,0.2608695652173913,0.07142857142857142,0.4186046511627907,0.1026252983293556,0.09833631908170365,347,25,0.07204610951008646,0.09917397283798585,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,cheap_only,,True,,0.17493514253177941,0.0,0.0,419,0.14492753623188406,0.04857142857142857,419,69,350,12,57,25,325,0.17391304347826086,0.07142857142857142,0.32432432432432434,0.0883054892601432,0.09833631908170365,347,25,0.07204610951008646,0.09917397283798585,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,full_information,,True,,0.7896955597006555,1.0,1.0,419,0.7971014492753623,0.037142857142857144,419,69,350,54,15,9,341,0.782608695652174,0.025714285714285714,0.8571428571428571,0.15035799522673032,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,selective_deployable,0.1,True,0.3264268175226519,0.1729522835303209,0.10023866348448687,0.1288782816229117,419,0.2898550724637681,0.045714285714285714,419,69,350,19,50,11,339,0.2753623188405797,0.03142857142857143,0.6333333333333333,0.07159904534606205,0.05148566063073697,347,11,0.03170028818443804,0.05192610743152733,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.1729522835303209,0.10023866348448687,0.10023866348448687,419,0.2898550724637681,0.045714285714285714,419,69,350,19,50,21,329,0.2753623188405797,0.06,0.475,0.0954653937947494,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,selective_deployable,0.25,True,0.3277283851795071,0.7901740896836249,0.25059665871121717,0.24821002386634844,419,0.391304347826087,0.02,419,69,350,26,43,5,345,0.37681159420289856,0.014285714285714285,0.8387096774193549,0.07398568019093078,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.7901740896836249,0.25059665871121717,0.25059665871121717,419,0.391304347826087,0.02,419,69,350,26,43,5,345,0.37681159420289856,0.014285714285714285,0.8387096774193549,0.07398568019093078,0.029801172795020155,347,5,0.01440922190201729,0.03005676556796143,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,selective_deployable,0.5,True,0.3282384302810698,0.7898738632679042,0.5011933174224343,0.5202863961813843,419,0.6231884057971014,0.025714285714285714,419,69,350,46,23,7,343,0.6666666666666666,0.02,0.8679245283018868,0.12649164677804295,0.03723655019375728,347,7,0.020172910662824207,0.03755561071467799,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.7898738632679042,0.5011933174224343,0.5011933174224343,419,0.6231884057971014,0.025714285714285714,419,69,350,45,24,7,343,0.6521739130434783,0.02,0.8653846153846154,0.12410501193317422,0.03723655019375728,347,7,0.020172910662824207,0.03755561071467799,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,cheap_only,,True,,0.36058661180320906,0.0,0.0,419,0.2028985507246377,0.045714285714285714,419,69,350,18,51,26,324,0.2608695652173913,0.07428571428571429,0.4090909090909091,0.10501193317422435,0.10158012361547512,347,26,0.07492795389048991,0.10244518112436252,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,full_information,,True,,0.7497960566466184,1.0,1.0,419,0.7971014492753623,0.037142857142857144,419,69,350,52,17,9,341,0.7536231884057971,0.025714285714285714,0.8524590163934426,0.14558472553699284,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,selective_deployable,0.1,True,0.17431432712963185,0.27111749732335017,0.10023866348448687,0.13126491646778043,419,0.3188405797101449,0.04857142857142857,419,69,350,18,51,10,340,0.2608695652173913,0.02857142857142857,0.6428571428571429,0.06682577565632458,0.04798152558085103,347,10,0.02881844380403458,0.048392148986166235,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.27111749732335017,0.10023866348448687,0.10023866348448687,419,0.3188405797101449,0.04857142857142857,419,69,350,19,50,21,329,0.2753623188405797,0.06,0.475,0.0954653937947494,0.0852545937243758,347,21,0.06051873198847262,0.08598160936447057,False
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,selective_deployable,0.25,True,0.3018184562380507,0.1885083593075991,0.25059665871121717,0.24105011933174225,419,0.42028985507246375,0.03428571428571429,419,69,350,26,43,8,342,0.37681159420289856,0.022857142857142857,0.7647058823529411,0.081145584725537,0.04086311728548263,347,8,0.023054755043227664,0.041213101177030344,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.1885083593075991,0.25059665871121717,0.25059665871121717,419,0.42028985507246375,0.03428571428571429,419,69,350,26,43,4,346,0.37681159420289856,0.011428571428571429,0.8666666666666667,0.07159904534606205,0.0259608335203845,347,4,0.011527377521613832,0.026183607859818655,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,selective_deployable,0.5,True,0.38412875232192056,0.11583224362892938,0.5011933174224343,0.4988066825775656,419,0.6231884057971014,0.04857142857142857,419,69,350,39,30,9,341,0.5652173913043478,0.025714285714285714,0.8125,0.11455847255369929,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,semantic_0_87,sensitivity_semantic_0_87_group,8111,rule_compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.11583224362892938,0.5011933174224343,0.5011933174224343,419,0.6231884057971014,0.04857142857142857,419,69,350,39,30,9,341,0.5652173913043478,0.025714285714285714,0.8125,0.11455847255369929,0.0444424640102825,347,9,0.025936599423631124,0.044822948705678975,True
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,cheap_only,,True,,0.32557672251441205,0.0,0.0,424,0.22666666666666666,0.045845272206303724,421,71,350,17,54,20,330,0.23943661971830985,0.05714285714285714,0.4594594594594595,0.08788598574821853,0.08195420981145023,348,20,0.05747126436781609,0.0824189360829214,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,full_information,,True,,0.3278831809799928,1.0,1.0,424,0.21333333333333335,0.04297994269340974,421,71,350,18,53,19,331,0.2535211267605634,0.054285714285714284,0.4864864864864865,0.08788598574821853,0.07864023863726283,348,19,0.05459770114942529,0.07908630229698733,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,selective_deployable,0.1,True,0.20432848255917602,0.31999973345879507,0.10377358490566038,0.10451306413301663,424,0.22666666666666666,0.045845272206303724,421,71,350,17,54,20,330,0.23943661971830985,0.05714285714285714,0.4594594594594595,0.08788598574821853,0.08195420981145023,348,20,0.05747126436781609,0.0824189360829214,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,offline_ranked_diagnostic,0.1,False,,0.31999973345879507,0.10141509433962265,0.1021377672209026,424,0.22666666666666666,0.045845272206303724,421,71,350,17,54,20,330,0.23943661971830985,0.05714285714285714,0.4594594594594595,0.08788598574821853,0.08195420981145023,348,20,0.05747126436781609,0.0824189360829214,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,selective_deployable,0.25,True,0.30189828666670737,0.3278831809799928,0.25235849056603776,0.2517814726840855,424,0.21333333333333335,0.04011461318051576,421,71,350,17,54,17,333,0.23943661971830985,0.04857142857142857,0.5,0.08076009501187649,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,offline_ranked_diagnostic,0.25,False,,0.3278831809799928,0.25,0.2517814726840855,424,0.21333333333333335,0.04011461318051576,421,71,350,17,54,17,333,0.23943661971830985,0.04857142857142857,0.5,0.08076009501187649,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,selective_deployable,0.5,True,0.37942043084705757,0.3278831809799928,1.0,1.0,424,0.21333333333333335,0.04297994269340974,421,71,350,18,53,19,331,0.2535211267605634,0.054285714285714284,0.4864864864864865,0.08788598574821853,0.07864023863726283,348,19,0.05459770114942529,0.07908630229698733,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_to_compact,offline_ranked_diagnostic,0.5,False,,0.3278831809799928,0.5,0.501187648456057,424,0.21333333333333335,0.04297994269340974,421,71,350,18,53,17,333,0.2535211267605634,0.04857142857142857,0.5142857142857142,0.0831353919239905,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,cheap_only,,True,,0.23978662011789112,0.0,0.0,424,0.05333333333333334,0.014326647564469915,421,71,350,4,67,6,344,0.056338028169014086,0.017142857142857144,0.4,0.023752969121140142,0.03355351084030336,348,6,0.017241379310344827,0.03374472050061135,True
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,full_information,,True,,0.823812067150803,1.0,1.0,424,0.7733333333333333,0.04871060171919771,421,71,350,55,16,14,336,0.7746478873239436,0.04,0.7971014492753623,0.16389548693586697,0.06182707053685576,348,14,0.040229885057471264,0.06217831166867447,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,selective_deployable,0.1,True,0.33393924152402066,0.16562559648362926,0.10141509433962265,0.12589073634204276,424,0.17333333333333334,0.04297994269340974,421,71,350,19,52,15,335,0.2676056338028169,0.04285714285714286,0.5588235294117647,0.08076009501187649,0.06522674515699323,348,15,0.04310344827586207,0.06559717894199792,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.1,False,,0.16562559648362926,0.10141509433962265,0.1021377672209026,424,0.17333333333333334,0.04297994269340974,421,71,350,19,52,21,329,0.2676056338028169,0.06,0.475,0.09501187648456057,0.0852545937243758,348,21,0.0603448275862069,0.08573789738883353,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,selective_deployable,0.25,True,0.3350049576009869,0.1649586925241402,0.25,0.2660332541567696,424,0.32,0.045845272206303724,421,71,350,24,47,17,333,0.3380281690140845,0.04857142857142857,0.5853658536585366,0.09738717339667459,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.25,False,,0.1649586925241402,0.25,0.2517814726840855,424,0.32,0.045845272206303724,421,71,350,24,47,23,327,0.3380281690140845,0.06571428571428571,0.5106382978723404,0.11163895486935867,0.09181798392518654,348,23,0.06609195402298851,0.09233820655979783,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,selective_deployable,0.5,True,0.3353674295324396,0.1646319747733223,0.5,0.501187648456057,424,0.5733333333333334,0.045845272206303724,421,71,350,47,24,17,333,0.6619718309859155,0.04857142857142857,0.734375,0.15201900237529692,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,compact_to_qwen,offline_ranked_diagnostic,0.5,False,,0.1646319747733223,0.5,0.501187648456057,424,0.5733333333333334,0.045845272206303724,421,71,350,47,24,17,333,0.6619718309859155,0.04857142857142857,0.734375,0.15201900237529692,0.07196748295319146,348,17,0.04885057471264368,0.07237594200517827,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_compact_to_qwen,cheap_only,,True,,0.3278831809799928,0.0,0.0,424,0.21333333333333335,0.04297994269340974,421,71,350,18,53,19,331,0.2535211267605634,0.054285714285714284,0.4864864864864865,0.08788598574821853,0.07864023863726283,348,19,0.05459770114942529,0.07908630229698733,False
original,y_original,semantic_0_92,sensitivity_semantic_0_92_group,1729,rule_compact_to_qwen,full_information,,True,,0.7928558788843068,1.0,1.0,424,0.84,0.04871060171919771,421,71,350,55,16,14,336,0.7746478873239436,0.04,0.7971014492753623,0.16389548693586697,0.06182707053685576,348,14,0.040229885057471264,0.06217831166867447,False
